Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
809,the lovely bones,2009,pg-13,fantasy,peter jackson,5.25,70.85000000000001
810,mary poppins returns,2018,pg,comedy,rob marshall,6.925,70.85000000000001
811,the fog,2005,pg-13,mystery,rupert wainwright,2.825,70.84
812,the relic,1997,r,mystery,peter hyams,6.6,70.84
813,alien resurrection,1997,r,horror,jean-pierre jeunet,6.05,70.84
814,kung fu panda,2008,pg,action,"mark osborne, john stevenson",7.75,70.84
815,coming to america,1988,r,romance,john landis,6.5,70.83
816,hotel transylvania 2,2015,pg,fantasy,genndy tartakovsky,5.875,70.83
817,love  other drugs,2010,r,romance,edward zwick,6.025,70.83
818,charlie and the chocolate factory,2005,pg,fantasy,tim burton,7.300000000000001,70.83
819,bad santa 2,2016,r,mystery,mark waters,4.275,70.83
820,the league of extraordinary gentlemen,2003,pg-13,science fiction,stephen norrington,4.1,70.83
821,rush hour,1998,pg-13,crime,brett ratner,6.575,70.83
822,after the sunset,2004,pg-13,crime,brett ratner,4.5,70.83
823,megamind,2010,pg,action,tom mcgrath,6.975,70.83
824,a bridge too far,1977,pg,war,richard attenborough,6.7,70.82000000000001
825,the texas chainsaw massacre the beginning,2006,r,horror,jonathan liebesman,4.1,70.82000000000001
826,darkness,2002,pg-13,horror,jaume balagueró,3.25,70.82000000000001
827,the ladykillers,2004,r,crime,"ethan coen, joel coen",5.825,70.82000000000001
828,bad teacher,2011,r,comedy,jake kasdan,5.125,70.82000000000001
829,young sherlock holmes,1985,pg-13,mystery,barry levinson,6.775,70.82000000000001
830,casualties of war,1989,r,war,brian de palma,7.525,70.82000000000001
831,pitch perfect 2,2015,pg-13,music,elizabeth banks,6.55,70.82000000000001
832,zodiac,2007,r,mystery,david fincher,8.025,70.82000000000001
833,annabelle comes home,2019,r,horror,gary dauberman,6.0,70.82000000000001
834,the talented mr ripley,1999,r,crime,anthony minghella,7.675,70.81
835,hitman agent 47,2015,r,crime,aleksander bach,3.8,70.81
836,the jewel of the nile,1985,pg,romance,lewis teague,5.6,70.81
837,spy game,2001,r,crime,tony scott,6.675,70.81
838,mongol the rise of genghis khan,2007,r,war,sergei bodrov,7.5,70.8
839,hotel transylvania 3 summer vacation,2018,pg,fantasy,genndy tartakovsky,6.2,70.8
840,carrie,2013,r,horror,kimberly peirce,5.55,70.8
841,13 going on 30,2004,pg-13,fantasy,gary winick,6.3,70.8
842,the last song,2010,pg,romance,julie anne robinson,4.65,70.78999999999999
843,planet 51,2009,pg,science fiction,"jorge blanco, javier abad, marcos martínez",4.525,70.78999999999999
844,the forest,2016,r,horror,jason zada,3.6,70.78999999999999
845,big mommas house 2,2006,pg-13,crime,john whitesell,3.625,70.78999999999999
846,halloween kills,2021,r,thriller,david gordon green,5.0,70.78999999999999
847,the thing,2011,r,mystery,matthijs van heijningen jr.,5.175000000000001,70.78999999999999
848,the american,2010,r,crime,anton corbijn,6.2,70.78999999999999
849,romeo must die,2000,r,crime,andrzej bartkowiak,5.2,70.78
850,percy jackson sea of monsters,2013,pg,fantasy,thor freudenthal,4.975,70.78
851,forces of nature,1999,pg-13,romance,bronwen hughes,5.025,70.78
852,teenage mutant ninja turtles ii the secret of the ooze,1991,pg,science fiction,michael pressman,5.075,70.78
853,the commuter,2018,pg-13,thriller,jaume collet-serra,5.95,70.78
854,predators,2010,r,science fiction,nimród antal,6.075,70.77
855,ip man 3,2015,pg-13,drama,wilson yip,6.85,70.77
856,under siege,1992,r,thriller,andrew davis,6.7250000000000005,70.77
857,windtalkers,2002,r,war,john woo,5.175,70.76
858,straight outta compton,2015,r,drama,f. gary gray,7.925,70.76
859,loving vincent,2017,pg-13,mystery,"dk welchman, hugh welchman",7.6,70.76
860,what lies beneath,2000,pg-13,drama,robert zemeckis,5.7,70.76
861,the popes exorcist,2023,r,horror,julius avery,5.675,70.75
862,the deep end of the ocean,1999,pg-13,mystery,ulu grosbard,5.375,70.75
863,respect,2021,pg-13,music,liesl tommy,6.574999999999999,70.75
864,20 feet from stardom,2013,nr,music,morgan neville,8.200000000000001,70.75
865,star trek first contact,1996,pg-13,science fiction,jonathan frakes,7.825,70.75
866,grumpier old men,1995,pg-13,romance,howard deutch,4.975,70.75
867,lucy,2014,r,action,luc besson,6.425,70.75
868,julie  julia,2009,pg-13,romance,nora ephron,7.0,70.74000000000001
869,get him to the greek,2010,r,music,nicholas stoller,6.5,70.74000000000001
870,where the crawdads sing,2022,pg-13,romance,olivia newman,5.65,70.74000000000001
871,thir13en ghosts,2001,r,horror,steve beck,4.175,70.74000000000001
872,honey,2003,pg-13,music,bille woodruff,4.3,70.73
873,glass,2019,pg-13,drama,m. night shyamalan,5.325,70.73
874,dude wheres my car,2000,pg-13,romance,danny leiner,3.9,70.73
875,congo,1995,pg-13,science fiction,frank marshall,3.825,70.73
876,curse of the golden flower,2006,r,fantasy,yimou zhang,6.825,70.73
877,breakdown,1997,r,mystery,jonathan mostow,7.375,70.72
878,on the town,1949,nr,music,"stanley donen, gene kelly",7.7,70.72
879,letters to juliet,2010,pg,romance,gary winick,5.7,70.72
880,righteous kill,2008,r,crime,jon avnet,4.325,70.72
881,my big fat greek wedding 2,2016,pg-13,romance,kirk jones,4.625,70.71
882,the spy who loved me,1977,pg,thriller,lewis gilbert,6.875,70.71
883,kinky boots,2005,pg-13,music,julian jarrold,6.325,70.71
884,white noise,2005,pg-13,horror,geoffrey sax,3.7,70.71
885,the witches of eastwick,1987,r,horror,george miller,6.575,70.7
886,licence to kill,1989,pg-13,thriller,john glen,6.7,70.7
887,the wolverine,2013,pg-13,science fiction,james mangold,6.575,70.7
888,cloverfield,2008,pg-13,science fiction,matt reeves,7.0,70.69
889,sing,2016,pg,music,"garth jennings, christophe lourdelet",6.8,70.69
890,dr strangelove or how i learned to stop worrying and love the bomb,1964,pg,war,stanley kubrick,8.975,70.69
891,sin city,2005,r,thriller,"frank miller, quentin tarantino, robert rodriguez",7.625,70.69
892,doctor sleep,2019,r,horror,mike flanagan,7.025,70.67999999999999
893,bicentennial man,1999,pg,science fiction,chris columbus,5.525,70.67999999999999
894,real steel,2011,pg-13,drama,shawn levy,6.425,70.67999999999999
895,the pink panther,2006,pg,crime,shawn levy,4.35,70.67999999999999
896,mechanic resurrection,2016,r,thriller,dennis gansel,4.65,70.67999999999999
897,300 rise of an empire,2014,r,war,noam murro,5.4,70.67
898,trolls,2016,pg,fantasy,"mike mitchell, walt dohrn",6.525,70.67
899,from hell,2001,r,mystery,"albert hughes, allen hughes",6.1,70.67
900,the jungle book,2016,pg,fantasy,jon favreau,7.825,70.67
901,prometheus,2012,r,science fiction,ridley scott,6.825,70.66
902,a monster calls,2016,pg-13,horror,j.a. bayona,7.725,70.66
903,trainwreck,2015,r,romance,judd apatow,6.9750000000000005,70.66
904,center stage,2000,pg-13,music,nicholas hytner,5.725,70.66
905,the exorcism of emily rose,2005,pg-13,thriller,scott derrickson,4.975,70.66
906,wild things,1998,r,mystery,john mcnaughton,6.15,70.66
907,creed ii,2018,pg-13,drama,steven caple jr.,7.25,70.66
908,in the line of fire,1993,r,mystery,wolfgang petersen,7.8,70.65
909,puss in boots,2011,pg,comedy,chris miller,7.074999999999999,70.65
910,pathaan,2023,nr,thriller,siddharth anand,6.3,70.64
911,war of the worlds,2005,pg-13,science fiction,steven spielberg,6.975,70.64
912,the forever purge,2021,r,horror,everardo gout,5.625,70.64
913,the final countdown,1980,pg,war,don taylor,5.9,70.63000000000001
914,hitmans wifes bodyguard,2021,r,crime,patrick hughes,4.625,70.62
915,the adventures of sharkboy and lavagirl,2005,pg,science fiction,robert rodriguez,3.7,70.62
916,the bridge on the river kwai,1957,pg,war,david lean,8.549999999999999,70.62
917,dont be afraid of the dark,2010,r,horror,troy nixey,5.725,70.62
918,twelve monkeys,1995,r,science fiction,terry gilliam,7.95,70.62
919,tomorrow never dies,1997,pg-13,thriller,roger spottiswoode,5.95,70.62
920,paddington 2,2017,pg,comedy,paul king,8.5,70.62
921,eraser,1996,r,mystery,chuck russell,5.55,70.61
922,constantine,2005,r,horror,francis lawrence,5.925,70.61
923,cold creek manor,2003,r,mystery,mike figgis,3.825,70.61
924,the equalizer 2,2018,r,crime,antoine fuqua,5.925,70.6
925,superhero movie,2008,pg-13,science fiction,craig mazin,3.725,70.6
926,noah,2014,pg-13,drama,darren aronofsky,6.45,70.59
927,sunshine,1999,r,war,istván szabó,7.15,70.59
928,journey 2 the mysterious island,2012,pg,science fiction,brad peyton,5.125,70.59
929,waynes world,1992,pg-13,comedy,penelope spheeris,6.825,70.59
930,the a team,2010,pg-13,crime,joe carnahan,5.65,70.59
931,striptease,1996,r,crime,andrew bergman,3.8,70.59
932,the king and i,1956,g,music,walter lang,7.75,70.58
933,pride and glory,2008,r,mystery,gavin o'connor,5.25,70.58
934,fast five,2011,pg-13,crime,justin lin,7.225,70.58
935,kung fu panda 3,2016,pg,comedy,"alessandro carloni, jennifer yuh nelson",7.324999999999999,70.58
936,bruce almighty,2003,pg-13,comedy,tom shadyac,5.725,70.57
937,anacondas the hunt for the blood orchid,2004,pg-13,horror,dwight h. little,4.2,70.57
938,star wars episode iii   revenge of the sith,2005,pg-13,action,george lucas,7.449999999999999,70.57
939,deliver us from evil,2014,r,horror,scott derrickson,4.85,70.57
940,once upon a time in mexico,2003,r,mystery,robert rodriguez,6.199999999999999,70.56
941,game night,2018,r,crime,"john francis daley, jonathan goldstein",7.225,70.56
942,elf,2003,pg,comedy,jon favreau,7.2,70.56
943,rocky iii,1982,pg,drama,sylvester stallone,6.475,70.56
944,mission impossible   rogue nation,2015,pg-13,action,christopher mcquarrie,7.875,70.56
945,bean,1997,pg-13,comedy,mel smith,5.625,70.55
946,devils due,2014,r,horror,"matt bettinelli-olpin, tyler gillett",3.575,70.55
947,sicario,2015,r,crime,denis villeneuve,8.125,70.55
948,i love you man,2009,r,romance,john hamburg,7.199999999999999,70.54
949,ghostbusters,1984,pg,comedy,ivan reitman,7.975,70.54
950,kindergarten cop,1990,pg-13,comedy,ivan reitman,5.95,70.54
951,downton abbey a new era,2022,pg,mystery,simon curtis,7.375,70.54
952,take the lead,2006,pg-13,music,liz friedlander,5.85,70.53
953,mamma mia,2008,pg-13,romance,phyllida lloyd,6.025,70.53
954,the town,2010,r,thriller,ben affleck,7.825,70.53
955,arachnophobia,1990,pg-13,horror,frank marshall,7.225,70.53
956,to rome with love,2012,r,romance,woody allen,5.55,70.53
957,sicario day of the soldado,2018,r,crime,stefano sollima,6.575,70.53
958,bolt,2008,pg,comedy,"byron howard, chris williams",7.25,70.52000000000001
959,rob roy,1995,r,war,michael caton-jones,6.6,70.52000000000001
960,a dogs purpose,2017,pg,drama,lasse hallström,5.65,70.52000000000001
961,the unholy,2021,pg-13,mystery,evan spiliotopoulos,4.525,70.52000000000001
962,woodstock,1970,r,music,michael wadleigh,8.775,70.52000000000001
963,the one,2001,pg-13,science fiction,james wong,3.95,70.52000000000001
964,den of thieves,2018,r,crime,christian gudegast,5.7,70.52000000000001
965,thor,2011,pg-13,action,kenneth branagh,6.8,70.50999999999999
966,john wick chapter 2,2017,r,crime,chad stahelski,7.775,70.50999999999999
967,eastern promises,2007,r,mystery,david cronenberg,8.05,70.50999999999999
968,the ugly truth,2009,r,comedy,robert luketic,4.275,70.50999999999999
969,no strings attached,2011,r,romance,ivan reitman,5.55,70.5
970,pulse,2006,pg-13,mystery,jim sonzero,3.45,70.5
971,hope springs,2012,pg-13,romance,david frankel,6.65,70.5
972,knocked up,2007,r,romance,judd apatow,7.675,70.49
973,ant man and the wasp,2018,pg-13,action,peyton reed,7.4,70.49
974,saw v,2008,r,thriller,david hackl,3.825,70.49
975,the woman in black 2 angel of death,2014,pg-13,horror,tom harper,4.2,70.48
976,sherlock holmes a game of shadows,2011,pg-13,action,guy ritchie,6.325,70.48
977,the time machine,2002,pg-13,science fiction,simon wells,4.825,70.48
978,howls moving castle,2004,pg,fantasy,hayao miyazaki,8.4,70.48
979,jimmy neutron boy genius,2001,g,science fiction,john a. davis,6.5,70.47
980,o brother where art thou,2000,pg-13,crime,"joel coen, ethan coen",7.425,70.47
981,the expendables,2010,r,thriller,sylvester stallone,5.325,70.47
982,17 again,2009,pg-13,fantasy,burr steers,5.8,70.47
983,pulp fiction,1994,r,crime,quentin tarantino,9.025,70.46
984,tenet,2020,pg-13,science fiction,christopher nolan,7.1,70.46
985,stop loss,2008,r,war,kimberly peirce,6.25,70.46
986,forgetting sarah marshall,2008,r,romance,nicholas stoller,7.175,70.46
987,jacobs ladder,1990,r,mystery,adrian lyne,7.050000000000001,70.46
988,the next three days,2010,pg-13,crime,paul haggis,6.15,70.46
989,free willy,1993,pg,drama,simon wincer,6.8,70.45
990,poltergeist ii the other side,1986,pg-13,horror,brian gibson,4.65,70.45
991,dawn of the dead,2004,r,horror,zack snyder,6.975,70.45
992,the mortal instruments city of bones,2013,pg-13,mystery,harald zwart,4.2,70.45
993,hansel  gretel witch hunters,2013,r,horror,tommy wirkola,4.05,70.44
994,shark tale,2004,pg,action,"bibo bergeron, vicky jenson, rob letterman",5.075,70.44
995,jeepers creepers 2,2003,r,horror,victor salva,4.5,70.44
996,arthur christmas,2011,pg,drama,"sarah smith, barry cook",7.5,70.44
997,serendipity,2001,pg-13,romance,peter chelsom,6.2,70.43
998,searching for sugar man,2012,pg-13,music,malik bendjelloul,8.375,70.43
999,police academy 3 back in training,1986,pg,crime,jerry paris,4.525,70.43
1000,wreck it ralph,2012,pg,comedy,rich moore,7.725,70.43
1001,the mask,1994,pg-13,fantasy,chuck russell,6.9,70.42
1002,hail caesar,2016,pg-13,mystery,"ethan coen, joel coen",7.0,70.42
1003,sanctum,2011,r,thriller,alister grierson,4.775,70.42
1004,ace ventura pet detective,1994,pg-13,mystery,tom shadyac,5.475,70.42
1005,scream 2,1997,r,horror,wes craven,6.8,70.42
1006,bad moms,2016,r,comedy,"jon lucas, scott moore",6.15,70.42
1007,watchmen,2009,r,science fiction,zack snyder,6.75,70.42
1008,bride of chucky,1998,r,horror,ronny yu,5.25,70.41
1009,mr  mrs smith,2005,pg-13,drama,doug liman,6.175,70.41
1010,diamonds are forever,1971,pg,thriller,guy hamilton,6.300000000000001,70.39999999999999
1011,spiral from the book of saw,2021,r,horror,darren lynn bousman,4.75,70.39999999999999
1012,bad boys,1995,r,thriller,michael bay,5.5,70.39999999999999
1013,fun with dick and jane,2005,pg-13,crime,dean parisot,5.025,70.39999999999999
1014,return of the jedi,1983,pg,action,richard marquand,7.550000000000001,70.39999999999999
1015,district 9,2009,r,science fiction,neill blomkamp,8.1,70.39
1016,piranha 3d,2010,r,horror,alexandre aja,5.925,70.38
1017,school of rock,2003,pg-13,music,richard linklater,7.924999999999999,70.38
1018,widows,2018,r,crime,steve mcqueen,7.7,70.38
1019,crocodile dundee ii,1988,pg,comedy,john cornell,4.125,70.37
1020,primal fear,1996,r,mystery,gregory hoblit,6.95,70.37
1021,closer,2004,r,romance,mike nichols,6.8,70.36
1022,the devils double,2011,r,war,lee tamahori,6.075,70.36
1023,the 40 year old virgin,2005,r,comedy,judd apatow,7.324999999999999,70.36
1024,kill bill vol 1,2003,r,crime,quentin tarantino,7.9,70.36
1025,last christmas,2019,pg-13,romance,paul feig,5.825,70.36
1026,princess mononoke,1997,pg-13,fantasy,hayao miyazaki,8.375,70.36
1027,source code,2011,pg-13,science fiction,duncan jones,7.85,70.35
1028,first blood,1982,r,thriller,ted kotcheff,7.475,70.35
1029,nanny mcphee,2005,pg,fantasy,kirk jones,6.65,70.35
1030,snowpiercer,2013,r,science fiction,bong joon ho,7.95,70.35
1031,the imaginarium of doctor parnassus,2009,pg-13,mystery,terry gilliam,6.525,70.35
1032,the butler,2013,pg-13,drama,lee daniels,7.025,70.35
1033,knight and day,2010,pg-13,comedy,james mangold,5.55,70.34
1034,unfriended,2014,r,mystery,levan gabriadze,5.8,70.34
1035,the sixth sense,1999,pg-13,mystery,m. night shyamalan,7.8,70.34
1036,corpse bride,2005,pg,fantasy,"tim burton, mike johnson",7.925000000000001,70.34
1037,a perfect world,1993,pg-13,crime,clint eastwood,7.475,70.34
1038,star trek into darkness,2013,pg-13,action,j.j. abrams,7.65,70.33
1039,the last legion,2007,pg-13,war,doug lefler,4.05,70.33
1040,xxx,2002,pg-13,action,rob cohen,5.325,70.33
1041,knock at the cabin,2023,r,mystery,m. night shyamalan,6.375,70.32000000000001
1042,gone with the wind,1939,g,drama,"victor fleming, george cukor, sam wood",8.7,70.32000000000001
1043,disturbia,2007,pg-13,mystery,d.j. caruso,6.65,70.32000000000001
1044,the wind that shakes the barley,2006,nr,war,ken loach,8.025,70.32000000000001
1045,sorority row,2009,r,mystery,stewart hendler,3.9,70.32000000000001
1046,operation crossbow,1965,pg-13,war,michael anderson,6.95,70.30999999999999
1047,big,1988,pg,romance,penny marshall,7.9,70.30999999999999
1048,rocky balboa,2006,pg,drama,sylvester stallone,7.025,70.30999999999999
1049,a walk among the tombstones,2014,r,mystery,scott frank,6.325,70.30999999999999
1050,annihilation,2018,r,horror,alex garland,7.475,70.30999999999999
1051,identity,2003,r,mystery,james mangold,6.8,70.30999999999999
1052,good morning vietnam,1987,r,war,barry levinson,7.575,70.3
1053,honey i shrunk the kids,1989,pg,science fiction,joe johnston,6.65,70.28999999999999
1054,casino royale,2006,pg-13,thriller,martin campbell,8.25,70.28999999999999
1055,star wars the clone wars,2008,pg,science fiction,dave filoni,4.325,70.28999999999999
1056,live and let die,1973,pg,thriller,guy hamilton,6.35,70.28999999999999
1057,single white female,1992,r,horror,barbet schroeder,6.075,70.28999999999999
1058,1408,2007,pg-13,horror,mikael håfström,6.95,70.28999999999999
1059,the boy,2016,pg-13,mystery,william brent bell,4.825,70.28
1060,scary stories to tell in the dark,2019,pg-13,horror,andré øvredal,6.65,70.28
1061,scream vi,2023,r,thriller,"matt bettinelli-olpin, tyler gillett",6.8,70.28
1062,revenge of the pink panther,1978,pg,mystery,blake edwards,6.975,70.28
1063,the haunting in connecticut,2009,pg-13,horror,peter cornwell,4.25,70.28
1064,harry potter and the prisoner of azkaban,2004,pg,fantasy,alfonso cuarón,8.275,70.28
1065,the train,1964,nr,war,john frankenheimer,8.175,70.27
1066,kiss of the dragon,2001,r,crime,chris nahon,6.15,70.27
1067,presumed innocent,1990,r,thriller,alan j. pakula,7.375,70.27
1068,mission impossible   fallout,2018,pg-13,action,christopher mcquarrie,8.375,70.27
1069,edge of tomorrow,2014,pg-13,science fiction,doug liman,7.925,70.27
1070,sneakers,1992,pg-13,crime,phil alden robinson,7.125,70.26
1071,scream,1996,r,crime,wes craven,7.25,70.26
1072,the delta force,1986,r,war,menahem golan,4.175,70.26
1073,get shorty,1995,r,thriller,barry sonnenfeld,7.625,70.26
1074,moana,2016,pg,comedy,"ron clements, john musker, don hall",8.2,70.25
1075,the crow,1994,r,fantasy,alex proyas,7.699999999999999,70.24000000000001
1076,vacancy,2007,r,horror,nimród antal,5.85,70.24000000000001
1077,rescue dawn,2006,pg-13,war,werner herzog,7.725,70.24000000000001
1078,kill bill vol 2,2004,r,crime,quentin tarantino,8.15,70.24000000000001
1079,the blues brothers,1980,r,crime,john landis,7.175,70.24000000000001
1080,the curse of la llorona,2019,r,horror,michael chaves,4.425,70.24000000000001
1081,house at the end of the street,2012,pg-13,horror,mark tonderai,3.85,70.23
1082,fantastic beasts and where to find them,2016,pg-13,fantasy,david yates,7.125,70.22
1083,the family stone,2005,pg-13,romance,thomas bezucha,5.85,70.22
1084,fright night,2011,r,horror,craig gillespie,6.550000000000001,70.22
1085,insidious the red door,2023,pg-13,thriller,patrick wilson,5.15,70.22
1086,the wiz,1978,g,music,sidney lumet,5.375,70.21
1087,walk hard the dewey cox story,2007,r,music,jake kasdan,6.775,70.21
1088,the bodyguard,1992,r,drama,mick jackson,5.2,70.19999999999999
1089,country strong,2010,pg-13,music,shana feste,4.775,70.19999999999999
1090,kick ass,2010,r,crime,matthew vaughn,7.274999999999999,70.19999999999999
1091,taking woodstock,2009,r,music,ang lee,5.8,70.19999999999999
1092,step up,2006,pg-13,music,anne fletcher,5.075,70.19999999999999
1093,jason bourne,2016,pg-13,action,paul greengrass,6.075,70.19
1094,the intouchables,2011,r,comedy,"olivier nakache, éric toledano",7.525,70.19
1095,overboard,2018,pg-13,romance,rob greenberg,4.8,70.17999999999999
1096,evangelion 3010 thrice upon a time,2021,nr,science fiction,"mahiro maeda, katsuichi nakayama, kazuya tsurumaki",8.65,70.17999999999999
1097,xxx state of the union,2005,pg-13,crime,lee tamahori,3.725,70.17999999999999
1098,atlantis the lost empire,2001,pg,science fiction,"gary trousdale, kirk wise",5.975,70.17999999999999
1099,the pledge,2001,r,mystery,sean penn,7.025,70.17999999999999
1100,stomp the yard,2007,pg-13,music,sylvain white,4.875,70.17
1101,the hunger games catching fire,2013,pg-13,action,francis lawrence,7.875,70.17
1102,treasure planet,2002,pg,science fiction,"ron clements, john musker",6.925,70.17
1103,childs play 2,1990,r,horror,john lafia,5.175,70.17
1104,winters tale,2014,pg-13,mystery,akiva goldsman,4.175,70.16
1105,a chorus line,1985,pg-13,music,richard attenborough,5.475,70.16
1106,joy ride,2001,r,mystery,john dahl,7.0,70.15
1107,guardians of the galaxy,2014,pg-13,science fiction,james gunn,8.175,70.15
1108,annabelle creation,2017,r,horror,david f. sandberg,6.575,70.14
1109,my bloody valentine,2009,r,horror,patrick lussier,5.55,70.14
1110,amsterdam,2022,r,mystery,david o. russell,5.05,70.14
1111,zulu,1964,nr,war,cy endfield,8.125,70.14
1112,about a boy,2002,pg-13,romance,"chris weitz, paul weitz",7.65,70.14
1113,police academy,1984,r,crime,hugh wilson,5.775,70.14
1114,chappie,2015,r,crime,neill blomkamp,5.225,70.13000000000001
1115,beyond the sea,2004,pg-13,music,kevin spacey,5.475,70.13000000000001
1116,old,2021,pg-13,mystery,m. night shyamalan,5.65,70.12
1117,you only live twice,1967,pg,thriller,lewis gilbert,6.725,70.12
1118,zombieland,2009,r,horror,ruben fleischer,7.75,70.12
1119,candyman,2021,r,horror,nia dacosta,6.875,70.12
1120,mother,2017,r,horror,darren aronofsky,7.0,70.12
1121,sound of freedom,2023,pg-13,drama,alejandro monteverde,6.4,70.12
1122,heartbreak ridge,1986,r,war,clint eastwood,6.45,70.12
1123,transformers,2007,pg-13,science fiction,michael bay,6.425,70.11
1124,downton abbey,2019,pg,drama,michael engler,7.325,70.11
1125,raise your voice,2004,pg,music,sean mcnamara,4.3,70.11
1126,sausage party,2016,r,fantasy,"conrad vernon, greg tiernan",6.65,70.11
1127,spider man,2002,pg-13,action,sam raimi,7.75,70.11
1128,high school musical 3 senior year,2008,g,comedy,kenny ortega,5.925,70.11
1129,the mummy returns,2001,pg-13,fantasy,stephen sommers,5.55,70.11
1130,the gentlemen,2019,r,crime,guy ritchie,7.025,70.1
1131,eye in the sky,2015,r,war,gavin hood,7.775,70.1
1132,54,1998,r,music,mark christopher,4.125,70.1
1133,marry me,2022,pg-13,music,kat coiro,6.0,70.1
1134,my big fat independent movie,2005,r,music,philip zlotorynski,2.95,70.09
1135,steel magnolias,1989,pg,romance,herbert ross,6.85,70.09
1136,toy story,1995,g,comedy,john lasseter,8.975,70.09
1137,what happened to monday,2017,r,mystery,tommy wirkola,6.2,70.08
1138,the lost world jurassic park,1997,pg-13,action,steven spielberg,6.075,70.07
1139,mission impossible iii,2006,pg-13,action,j.j. abrams,6.825,70.07
1140,the first purge,2018,r,horror,gerard mcmurray,5.525,70.07
1141,the name of the rose,1986,r,mystery,jean-jacques annaud,7.025,70.07
1142,twilight,2008,pg-13,fantasy,catherine hardwicke,5.5,70.06
1143,ralph breaks the internet,2018,pg,comedy,"phil johnston, rich moore",7.525,70.06
1144,beverly hills cop,1984,r,crime,martin brest,7.35,70.06
1145,field of dreams,1989,pg,fantasy,phil alden robinson,7.275,70.05
1146,paranormal activity 3,2011,r,mystery,"henry joost, ariel schulman",6.075,70.05
1147,pitch perfect,2012,pg-13,music,jason moore,7.274999999999999,70.05
1148,super troopers 2,2018,r,mystery,jay chandrasekhar,4.525,70.05
1149,ricki and the flash,2015,pg-13,music,jonathan demme,5.925,70.04
1150,frozen,2013,pg,fantasy,"chris buck, jennifer lee",7.75,70.04
1151,hustlers,2019,r,crime,lorene scafaria,7.375,70.03
1152,insidious chapter 2,2013,pg-13,horror,james wan,5.275,70.03
1153,stuart little,1999,pg,comedy,rob minkoff,6.225,70.03
1154,freddys dead the final nightmare,1991,r,horror,rachel talalay,4.025,70.03
1155,the incredible hulk,2008,pg-13,action,louis leterrier,6.425,70.03
1156,harry potter and the goblet of fire,2005,pg-13,fantasy,mike newell,8.1,70.03
1157,3 men and a baby,1987,pg,comedy,leonard nimoy,6.275,70.03
1158,alex cross,2012,pg-13,mystery,rob cohen,3.625,70.02000000000001
1159,a history of violence,2005,r,crime,david cronenberg,7.9,70.00999999999999
1160,pride  prejudice,2005,pg,romance,joe wright,8.2,70.00999999999999
1161,a quiet place,2018,pg-13,science fiction,john krasinski,8.175,70.00999999999999
1162,the wedding singer,1998,pg-13,romance,frank coraci,6.7,70.0
1163,fantasy island,2020,pg-13,horror,jeff wadlow,3.425,70.0
1164,nerve,2016,pg-13,mystery,"henry joost, ariel schulman",6.475,70.0
1165,the wall,2017,r,war,doug liman,6.2,70.0
1166,the others,2001,pg-13,thriller,alejandro amenábar,7.75,70.0
1167,star trek iv the voyage home,1986,pg,science fiction,leonard nimoy,7.424999999999999,70.0
1168,star wars episode ii   attack of the clones,2002,pg,action,george lucas,6.275,69.99
1169,planet of the apes,2001,pg-13,action,tim burton,5.2,69.98
1170,aline,2020,pg-13,music,valérie lemercier,5.975,69.98
1171,star trek beyond,2016,pg-13,action,justin lin,7.3,69.98
1172,ice age the meltdown,2006,pg,comedy,carlos saldanha,6.25,69.98
1173,the secret world of arrietty,2010,g,fantasy,hiromasa yonebayashi,8.175,69.97
1174,music of the heart,1999,pg,music,wes craven,6.300000000000001,69.97
1175,escape room tournament of champions,2021,pg-13,horror,adam robitel,5.55,69.97
1176,just go with it,2011,pg-13,romance,dennis dugan,4.575,69.97
1177,sea of love,1989,r,romance,harold becker,6.875,69.97
1178,hot fuzz,2007,r,crime,edgar wright,8.15,69.97
1179,unlawful entry,1992,r,mystery,jonathan kaplan,6.575,69.96
1180,turner  hooch,1989,pg,crime,roger spottiswoode,5.275,69.96
1181,saw vi,2009,r,horror,kevin greutert,4.8,69.95
1182,wargames,1983,pg,thriller,john badham,7.824999999999999,69.95
1183,pirates of the caribbean the curse of the black pearl,2003,pg-13,action,gore verbinski,7.525,69.95
1184,cats dont dance,1997,g,music,mark dindal,6.85,69.95
1185,get on up,2014,pg-13,music,tate taylor,7.2,69.95
1186,four christmases,2008,pg-13,romance,seth gordon,4.525,69.95
1187,paranormal activity 4,2012,r,horror,"henry joost, ariel schulman",4.075,69.94
1188,wonder park,2019,pg,fantasy,dylan brown,5.1,69.94
1189,se7en,1995,r,mystery,david fincher,7.95,69.94
1190,lethal weapon,1987,r,thriller,richard donner,7.425,69.94
1191,the burbs,1989,pg,horror,joe dante,5.925,69.94
1192,connie and carla,2004,pg-13,music,michael lembeck,5.25,69.93
1193,escape room,2019,pg-13,horror,adam robitel,5.7,69.92
1194,shes all that,1999,pg-13,romance,robert iscove,5.35,69.92
1195,a simple favor,2018,r,crime,paul feig,7.125,69.92
1196,doctor strange,2016,pg-13,fantasy,scott derrickson,7.75,69.91000000000001
1197,my big fat greek wedding,2002,pg,comedy,joel zwick,6.725,69.91000000000001
1198,macbeth,2015,r,war,justin kurzel,7.05,69.91000000000001
1199,beverly hills cop iii,1994,r,crime,john landis,3.5,69.91000000000001
1200,breaker morant,1980,pg,war,bruce beresford,8.025,69.91000000000001
