Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
1287,country strong,2010,pg-13,music,shana feste,4.775,70.14
1288,sisu,2022,r,war,jalmari helander,7.675000000000001,70.12
1289,brightburn,2019,r,mystery,david yarovesky,5.575,70.12
1290,the naked gun from the files of police squad,1988,pg-13,crime,david zucker,7.774999999999999,70.12
1291,the invitation,2022,pg-13,horror,jessica m. thompson,4.75,70.12
1292,get on up,2014,pg-13,music,tate taylor,7.2,70.11
1293,spider man no way home,2021,pg-13,action,jon watts,8.15,70.11
1294,a bridge too far,1977,pg,war,richard attenborough,6.7,70.11
1295,tootsie,1982,pg,comedy,sydney pollack,8.125,70.1
1296,steel magnolias,1989,pg,romance,herbert ross,6.85,70.1
1297,stop loss,2008,r,war,kimberly peirce,6.25,70.09
1298,cinderella,1950,g,romance,"clyde geronimi, wilfred jackson, hamilton luske",8.15,70.09
1299,inception,2010,pg-13,science fiction,christopher nolan,8.325,70.09
1300,gremlins,1984,pg,horror,joe dante,7.5,70.09
1301,the name of the rose,1986,r,mystery,jean-jacques annaud,7.025,70.09
1302,connie and carla,2004,pg-13,music,michael lembeck,5.25,70.08
1303,minions,2015,pg,comedy,"kyle balda, pierre coffin",5.975,70.08
1304,edward scissorhands,1990,pg-13,romance,tim burton,8.0,70.08
1305,star trek iii the search for spock,1984,pg,science fiction,leonard nimoy,6.675,70.06
1306,footloose,1984,pg,romance,herbert ross,5.75,70.06
1307,a fish called wanda,1988,r,crime,"charles crichton, john cleese",8.075,70.03
1308,popstar never stop never stopping,2016,r,music,"akiva schaffer, jorma taccone",7.0,70.03
1309,the fighting temptations,2003,pg-13,music,jonathan lynn,5.225,70.02000000000001
1310,hail caesar,2016,pg-13,mystery,"ethan coen, joel coen",7.0,70.02000000000001
1311,wargames,1983,pg,thriller,john badham,7.824999999999999,70.00999999999999
1312,jurassic park,1993,pg-13,science fiction,steven spielberg,8.025,70.00999999999999
1313,you only live twice,1967,pg,thriller,lewis gilbert,6.725,70.0
1314,jeepers creepers,2001,r,mystery,victor salva,5.55,70.0
1315,ricki and the flash,2015,pg-13,music,jonathan demme,5.925,69.99
1316,shaun of the dead,2004,r,horror,edgar wright,8.05,69.98
1317,mr holmes,2015,pg,mystery,bill condon,7.2,69.98
1318,heaven can wait,1978,pg,fantasy,"warren beatty, buck henry",7.324999999999999,69.97
1319,warcraft,2016,pg-13,action,duncan jones,4.800000000000001,69.97
1320,crawl,2019,r,horror,alexandre aja,6.7,69.97
1321,saawariya,2007,pg,music,sanjay leela bhansali,4.8,69.96
1322,the delta force,1986,r,war,menahem golan,4.175,69.96
1323,pan,2015,pg,fantasy,joe wright,4.475,69.95
1324,pet sematary,1989,r,horror,mary lambert,5.675,69.95
1325,quarantine,2008,r,horror,john erick dowdle,5.65,69.95
1326,the bank job,2008,r,crime,roger donaldson,7.2,69.94
1327,single white female,1992,r,horror,barbet schroeder,6.075,69.94
1328,solo a star wars story,2018,pg-13,science fiction,ron howard,6.65,69.94
1329,michael clayton,2007,r,crime,tony gilroy,7.8,69.93
1330,black nativity,2013,pg,music,kasi lemmons,4.949999999999999,69.93
1331,the quiet american,2002,r,war,phillip noyce,7.625,69.92
1332,robin hood,2018,pg-13,fantasy,otto bathurst,3.95,69.91000000000001
1333,bambi,1942,g,drama,"james algar, samuel armstrong, david hand",8.125,69.91000000000001
1334,terminator genisys,2015,pg-13,action,alan taylor,4.65,69.91000000000001
1335,good morning vietnam,1987,r,war,barry levinson,7.575,69.89999999999999
1336,copycat,1995,r,mystery,jon amiel,6.525,69.89999999999999
1337,that thing you do,1996,pg,music,tom hanks,7.575,69.89
1338,live and let die,1973,pg,thriller,guy hamilton,6.35,69.88
1339,hostel part ii,2007,r,horror,eli roth,5.075,69.88
1340,young sherlock holmes,1985,pg-13,mystery,barry levinson,6.775,69.88
1341,the terminator,1984,r,science fiction,james cameron,8.55,69.87
1342,seventh son,2014,pg-13,fantasy,sergei bodrov,3.8,69.87
1343,when harry met sally,1989,r,romance,rob reiner,7.9,69.86
1344,the purge,2013,r,horror,james demonaco,5.05,69.86
1345,trance,2013,r,mystery,danny boyle,6.6,69.85
1346,point break,2015,pg-13,crime,ericson core,3.95,69.84
1347,cars 2,2011,g,comedy,"john lasseter, bradford lewis",5.475,69.84
1348,oz the great and powerful,2013,pg,fantasy,sam raimi,5.55,69.84
1349,as above so below,2014,r,horror,john erick dowdle,4.95,69.83
1350,insidious,2010,pg-13,horror,james wan,6.375,69.82000000000001
1351,lion,2016,pg-13,drama,garth davis,7.85,69.82000000000001
1352,book club,2018,pg-13,romance,bill holderman,5.75,69.82000000000001
1353,who framed roger rabbit,1988,pg,fantasy,robert zemeckis,8.275,69.81
1354,little fockers,2010,pg-13,comedy,paul weitz,3.675,69.8
1355,in the valley of elah,2007,r,mystery,paul haggis,6.95,69.8
1356,the gods must be crazy,1980,pg,comedy,jamie uys,7.625,69.78999999999999
1357,every which way but loose,1978,pg,romance,james fargo,5.175,69.78999999999999
1358,ghost,1990,pg-13,thriller,jerry zucker,6.75,69.78
1359,little shop of horrors,1986,pg-13,horror,frank oz,7.8,69.78
1360,gemini man,2019,pg-13,thriller,ang lee,4.625,69.78
1361,fantastic beasts the secrets of dumbledore,2022,pg-13,fantasy,david yates,5.55,69.78
1362,star trek ii the wrath of khan,1982,pg,science fiction,nicholas meyer,7.625,69.78
1363,outlaws   for greater glory,2012,r,war,dean wright,4.725,69.75
1364,ouija origin of evil,2016,pg-13,horror,mike flanagan,6.775,69.74000000000001
1365,heartbreak ridge,1986,r,war,clint eastwood,6.45,69.74000000000001
1366,ready or not,2019,r,horror,"matt bettinelli-olpin, tyler gillett",7.300000000000001,69.74000000000001
1367,five feet apart,2019,pg-13,romance,justin baldoni,6.475,69.73
1368,missing,2023,pg-13,mystery,"nicholas d. johnson, will merrick",7.5,69.73
1369,gallipoli,1981,pg,war,peter weir,7.525,69.73
1370,midsommar,2019,r,horror,ari aster,7.45,69.72
1371,field of dreams,1989,pg,fantasy,phil alden robinson,7.275,69.72
1372,pulp fiction,1994,r,crime,quentin tarantino,9.025,69.72
1373,special forces,2011,r,war,stéphane rybojad,4.375,69.69999999999999
1374,macbeth,2015,r,war,justin kurzel,7.05,69.69999999999999
1375,blair witch,2016,r,horror,adam wingard,4.675,69.69999999999999
1376,midnight in paris,2011,pg-13,romance,woody allen,8.125,69.69
1377,the constant gardener,2005,r,mystery,fernando meirelles,7.7,69.69
1378,drive,2011,r,crime,nicolas winding refn,8.125,69.69
1379,the untouchables,1987,r,crime,brian de palma,7.95,69.67999999999999
1380,raising cain,1992,r,horror,brian de palma,5.675,69.67999999999999
1381,the last dragon,1985,pg-13,music,michael schultz,6.275,69.67999999999999
1382,trainspotting,1996,r,crime,danny boyle,8.35,69.66
1383,the exorcist,1973,r,horror,william friedkin,7.925,69.66
1384,dirty dancing,1987,pg-13,music,emile ardolino,7.025,69.65
1385,one direction this is us,2013,pg,music,morgan spurlock,5.9750000000000005,69.64
1386,assassins creed,2016,pg-13,science fiction,justin kurzel,4.125,69.63000000000001
1387,get out,2017,r,horror,jordan peele,8.425,69.63000000000001
1388,a nightmare on elm street 4 the dream master,1988,r,horror,renny harlin,5.65,69.62
1389,jojo rabbit,2019,pg-13,war,taika waititi,7.425,69.62
1390,sex and the city 2,2010,r,romance,michael patrick king,3.725,69.61
1391,casualties of war,1989,r,war,brian de palma,7.525,69.6
1392,the devils double,2011,r,war,lee tamahori,6.075,69.59
1393,terminator 2 judgment day,1991,r,science fiction,james cameron,8.325,69.59
1394,match point,2005,r,romance,woody allen,7.475,69.58
1395,cats  dogs the revenge of kitty galore,2010,pg,fantasy,brad peyton,3.475,69.58
1396,happy death day,2017,pg-13,mystery,christopher landon,6.525,69.58
1397,tommy,1975,pg,music,ken russell,6.775,69.57
1398,the rocky horror picture show,1975,r,science fiction,jim sharman,7.35,69.57
1399,police academy,1984,r,crime,hugh wilson,5.775,69.56
1400,hostel,2005,r,horror,eli roth,5.825,69.56
1401,sgt stubby an american hero,2018,pg,war,richard lanni,7.35,69.55
1402,childs play,2019,r,horror,lars klevberg,5.725,69.54
1403,sarahs key,2010,pg-13,war,gilles paquet-brenner,6.975,69.54
1404,my big fat independent movie,2005,r,music,philip zlotorynski,2.95,69.54
1405,tora tora tora,1970,g,war,"richard fleischer, kinji fukasaku, toshio masuda",6.25,69.54
1406,flashdance,1983,r,drama,adrian lyne,5.075,69.53
1407,the gallows,2015,r,horror,"travis cluff, chris lofing",3.4000000000000004,69.51
1408,eternal sunshine of the spotless mind,2004,r,romance,michel gondry,8.625,69.51
1409,snatch,2000,r,crime,guy ritchie,7.225,69.51
1410,pennies from heaven,1981,r,music,herbert ross,6.800000000000001,69.5
1411,de lovely,2004,pg-13,music,irwin winkler,5.725,69.49
1412,groundhog day,1993,pg,romance,harold ramis,8.05,69.49
1413,blackkklansman,2018,r,crime,spike lee,8.225,69.49
1414,sparkle,2012,pg-13,music,salim akil,5.8,69.49
1415,thank you for your service,2017,r,war,jason hall,6.9,69.48
1416,apocalypse now,1979,r,war,francis ford coppola,8.775,69.48
1417,newsies,1992,pg,music,kenny ortega,5.55,69.47
1418,train to busan,2016,nr,horror,yeon sang-ho,8.049999999999999,69.47
1419,tremors,1990,pg-13,horror,ron underwood,7.35,69.47
1420,beetlejuice,1988,pg,fantasy,tim burton,7.550000000000001,69.46
1421,gone baby gone,2007,r,mystery,ben affleck,7.875,69.46
1422,paradise road,1997,r,war,bruce beresford,5.575,69.46
1423,danny collins,2015,r,music,dan fogelman,6.825,69.45
1424,47 meters down,2017,pg-13,horror,johannes roberts,5.475,69.44
1425,i still believe,2020,pg,music,"andrew erwin, jon erwin",5.8,69.44
1426,the social network,2010,pg-13,drama,david fincher,8.575,69.43
1427,teenage mutant ninja turtles,2014,pg-13,comedy,jonathan liebesman,4.225,69.42
1428,hot fuzz,2007,r,crime,edgar wright,8.15,69.42
1429,the rose,1979,r,music,mark rydell,6.9,69.39999999999999
1430,romancing the stone,1984,pg,romance,robert zemeckis,7.15,69.39
1431,u2 3d,2007,g,music,"catherine owens, mark pellington",8.325,69.38
1432,48 hrs,1982,r,crime,walter hill,7.475,69.38
1433,thunderball,1965,pg,thriller,terence young,7.1,69.38
1434,eye in the sky,2015,r,war,gavin hood,7.775,69.36
1435,mongol the rise of genghis khan,2007,r,war,sergei bodrov,7.5,69.34
1436,the legend of tarzan,2016,pg-13,action,david yates,5.025,69.34
1437,escape to victory,1981,pg-13,war,john huston,6.55,69.33
1438,detective dee and the mystery of the phantom flame,2010,pg-13,mystery,hark tsui,7.15,69.33
1439,the host,2006,r,science fiction,bong joon ho,7.975,69.32000000000001
1440,catch 22,1970,r,war,mike nichols,7.225,69.32000000000001
1441,the red violin,1998,r,music,françois girard,7.0,69.32000000000001
1442,the final countdown,1980,pg,war,don taylor,5.9,69.31
1443,poseidon,2006,pg-13,drama,wolfgang petersen,4.95,69.31
1444,dr strangelove or how i learned to stop worrying and love the bomb,1964,pg,war,stanley kubrick,8.975,69.31
1445,vicky cristina barcelona,2008,pg-13,romance,woody allen,7.225,69.28
1446,the muppet christmas carol,1992,g,music,brian henson,7.325,69.27
1447,spectre,2015,pg-13,thriller,sam mendes,6.4,69.27
1448,the mummy,2017,pg-13,thriller,alex kurtzman,3.95,69.26
1449,dolores claiborne,1995,r,mystery,taylor hackford,7.35,69.25
1450,alvin and the chipmunks chipwrecked,2011,g,fantasy,mike mitchell,3.375,69.25
1451,metallica through the never,2013,r,music,nimród antal,7.05,69.24
1452,la confidential,1997,r,mystery,curtis hanson,8.75,69.24
1453,wind river,2017,r,mystery,taylor sheridan,7.775,69.23
1454,revenge of the pink panther,1978,pg,mystery,blake edwards,6.975,69.21000000000001
1455,new york new york,1977,pg,music,martin scorsese,6.325,69.21000000000001
1456,teachers pet,2004,pg,music,timothy björklund,6.65,69.21000000000001
1457,les misérables,2012,pg-13,drama,tom hooper,7.025,69.17999999999999
1458,katy perry part of me,2012,pg,music,"dan cutforth, jane lipsitz",6.55,69.17
1459,the smurfs,2011,pg,comedy,raja gosnell,4.075,69.16
1460,sideways,2004,r,romance,alexander payne,8.425,69.15
1461,whats love got to do with it,1993,r,music,brian gibson,7.924999999999999,69.12
1462,american gigolo,1980,r,mystery,paul schrader,6.35,69.08999999999999
1463,the great muppet caper,1981,g,mystery,jim henson,7.175,69.08999999999999
1464,tea with mussolini,1999,pg,war,franco zeffirelli,6.25,69.08999999999999
1465,the train,1964,nr,war,john frankenheimer,8.175,69.07
1466,aliens,1986,r,science fiction,james cameron,8.525,69.06
1467,pink floyd the wall,1982,r,music,alan parker,7.0,69.05
1468,philadelphia,1993,pg-13,drama,jonathan demme,7.524999999999999,69.04
1469,mr six,2015,pg-13,crime,guan hu,6.925000000000001,69.04
1470,nick and norahs infinite playlist,2008,pg-13,music,peter sollett,6.75,69.04
1471,darkest hour,2017,pg-13,drama,joe wright,7.675000000000001,69.04
1472,inside llewyn davis,2013,r,music,"ethan coen, joel coen",8.275,69.03
1473,prince of persia the sands of time,2010,pg-13,action,mike newell,5.375,69.03
1474,the muppet movie,1979,g,music,james frawley,7.775,69.03
1475,8 women,2002,r,mystery,françois ozon,7.050000000000001,69.01
1476,the wailing,2016,nr,mystery,na hong-jin,8.2,69.01
1477,2001 a space odyssey,1968,g,mystery,stanley kubrick,8.5,68.99
1478,the legend of 1900,1998,r,music,giuseppe tornatore,6.925000000000001,68.97999999999999
1479,love  mercy,2014,pg-13,music,bill pohlad,7.85,68.96
1480,fletch,1985,pg,crime,michael ritchie,7.075,68.96
1481,mad max,1979,r,science fiction,george miller,7.45,68.95
1482,searching,2018,pg-13,mystery,aneesh chaganty,7.875,68.95
1483,unfriended,2014,r,mystery,levan gabriadze,5.8,68.95
1484,american graffiti,1973,pg,drama,george lucas,8.4,68.94
1485,the girl who played with fire,2009,r,mystery,daniel alfredson,6.9,68.93
1486,the orphanage,2007,r,horror,j.a. bayona,7.675,68.93
1487,thor love and thunder,2022,pg-13,fantasy,taika waititi,6.15,68.92
1488,the last exorcism,2010,pg-13,mystery,daniel stamm,6.2,68.92
1489,justin biebers believe,2013,pg,music,jon m. chu,4.475,68.89999999999999
1490,heroes,1977,pg,war,jeremy kagan,4.6,68.89
1491,barbarian,2022,r,mystery,zach cregger,7.7,68.86
1492,dragon ball super broly,2018,pg,science fiction,tatsuya nagamine,7.475,68.85
1493,coal miners daughter,1980,pg,music,michael apted,8.0,68.84
1494,sweet charity,1969,g,music,bob fosse,6.8,68.84
1495,love story,1970,pg,romance,arthur hiller,7.1,68.84
1496,a prairie home companion,2006,pg-13,music,robert altman,7.15,68.84
1497,the wind that shakes the barley,2006,nr,war,ken loach,8.025,68.83
1498,the sword and the sorcerer,1982,r,horror,albert pyun,5.375,68.83
1499,the wall,2017,r,war,doug liman,6.2,68.83
1500,oculus,2013,r,horror,mike flanagan,6.65,68.83
1501,three days of the condor,1975,r,mystery,sydney pollack,7.425,68.83
