Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
793,little boy,2015,pg-13,war,alejandro monteverde,5.025,73.47
794,a few good men,1992,r,drama,rob reiner,7.45,73.47
795,star wars the clone wars,2008,pg,science fiction,dave filoni,4.325,73.46000000000001
796,high fidelity,2000,r,music,stephen frears,7.875,73.46000000000001
797,pride and glory,2008,r,mystery,gavin o'connor,5.25,73.46000000000001
798,gone in sixty seconds,2000,pg-13,thriller,dominic sena,4.75,73.45
799,lost in space,1998,pg-13,science fiction,stephen hopkins,4.375,73.45
800,final destination,2000,r,horror,james wong,5.2,73.45
801,get him to the greek,2010,r,music,nicholas stoller,6.5,73.45
802,resident evil afterlife,2010,r,action,paul w.s. anderson,4.425,73.44000000000001
803,serendipity,2001,pg-13,romance,peter chelsom,6.2,73.44000000000001
804,in the line of fire,1993,r,mystery,wolfgang petersen,7.8,73.44000000000001
805,sing,2016,pg,music,"garth jennings, christophe lourdelet",6.8,73.44000000000001
806,big hero 6,2014,pg,comedy,"don hall, chris williams",7.975,73.44000000000001
807,jerry maguire,1996,r,drama,cameron crowe,7.625,73.42999999999999
808,the maze runner,2014,pg-13,mystery,wes ball,6.575,73.42999999999999
809,the mermaid,2016,r,romance,stephen chow,7.275,73.42999999999999
810,war of the worlds,2005,pg-13,science fiction,steven spielberg,6.975,73.42999999999999
811,you only live twice,1967,pg,thriller,lewis gilbert,6.725,73.42999999999999
812,captain america the winter soldier,2014,pg-13,science fiction,"anthony russo, joe russo",7.85,73.42
813,alvin and the chipmunks,2007,pg,fantasy,tim hill,4.45,73.42
814,courage under fire,1996,r,war,edward zwick,7.35,73.41
815,julie  julia,2009,pg-13,romance,nora ephron,7.0,73.41
816,bad boys,1995,r,thriller,michael bay,5.5,73.41
817,ip man 3,2015,pg-13,drama,wilson yip,6.85,73.41
818,lemony snickets a series of unfortunate events,2004,pg,comedy,brad silberling,6.75,73.41
819,the wedding singer,1998,pg-13,romance,frank coraci,6.7,73.4
820,300 rise of an empire,2014,r,war,noam murro,5.4,73.4
821,rocky balboa,2006,pg,drama,sylvester stallone,7.025,73.4
822,from hell,2001,r,mystery,"albert hughes, allen hughes",6.1,73.4
823,free willy,1993,pg,drama,simon wincer,6.8,73.4
824,saw vi,2009,r,horror,kevin greutert,4.8,73.39
825,the town,2010,r,thriller,ben affleck,7.825,73.39
826,black rain,1989,r,thriller,ridley scott,6.05,73.38
827,paddington 2,2017,pg,comedy,paul king,8.5,73.38
828,knight and day,2010,pg-13,comedy,james mangold,5.55,73.38
829,the last witch hunter,2015,pg-13,horror,breck eisner,4.275,73.38
830,under siege,1992,r,thriller,andrew davis,6.7250000000000005,73.38
831,kill bill vol 2,2004,r,crime,quentin tarantino,8.15,73.37
832,whiskey tango foxtrot,2016,r,war,"glenn ficarra, john requa",6.35,73.37
833,the hunger games,2012,pg-13,fantasy,gary ross,7.4,73.37
834,crocodile dundee ii,1988,pg,comedy,john cornell,4.125,73.37
835,the hunger games catching fire,2013,pg-13,action,francis lawrence,7.875,73.37
836,super troopers 2,2018,r,mystery,jay chandrasekhar,4.525,73.37
837,howls moving castle,2004,pg,fantasy,hayao miyazaki,8.4,73.37
838,xxx state of the union,2005,pg-13,crime,lee tamahori,3.725,73.36
839,ford v ferrari,2019,pg-13,action,james mangold,8.35,73.36
840,soul,2020,pg,fantasy,"pete docter, kemp powers",8.475,73.36
841,mr beans holiday,2007,g,comedy,steve bendelack,5.875,73.36
842,17 again,2009,pg-13,fantasy,burr steers,5.8,73.35000000000001
843,what happened to monday,2017,r,mystery,tommy wirkola,6.2,73.35000000000001
844,nanny mcphee,2005,pg,fantasy,kirk jones,6.65,73.35000000000001
845,the mask,1994,pg-13,fantasy,chuck russell,6.9,73.35000000000001
846,poltergeist ii the other side,1986,pg-13,horror,brian gibson,4.65,73.35000000000001
847,the karate kid part ii,1986,pg,romance,john g. avildsen,5.65,73.34
848,annihilation,2018,r,horror,alex garland,7.475,73.34
849,never been kissed,1999,pg-13,romance,raja gosnell,5.925,73.34
850,burn after reading,2008,r,drama,"ethan coen, joel coen",6.95,73.33
851,baby driver,2017,r,action,edgar wright,8.2,73.33
852,madea goes to jail,2009,pg-13,crime,tyler perry,4.75,73.33
853,apollo 13,1995,pg,drama,ron howard,8.1,73.33
854,bad teacher,2011,r,comedy,jake kasdan,5.125,73.32
855,kung fu panda 2,2011,pg,comedy,jennifer yuh nelson,7.3,73.32
856,passengers,2016,pg-13,science fiction,morten tyldum,5.275,73.32
857,o brother where art thou,2000,pg-13,crime,"joel coen, ethan coen",7.425,73.32
858,batman,1989,pg-13,crime,tim burton,7.325,73.31
859,onward,2020,pg,fantasy,dan scanlon,7.5,73.3
860,xxx return of xander cage,2017,pg-13,crime,d.j. caruso,5.025,73.3
861,white noise,2005,pg-13,horror,geoffrey sax,3.7,73.29
862,american sniper,2014,r,action,clint eastwood,7.275,73.29
863,once upon a time in mexico,2003,r,mystery,robert rodriguez,6.199999999999999,73.28
864,fast five,2011,pg-13,crime,justin lin,7.225,73.28
865,robocop,2014,pg-13,science fiction,josé padilha,5.55,73.28
866,the ghost and the darkness,1996,r,horror,stephen hopkins,5.8,73.27
867,sausage party,2016,r,fantasy,"conrad vernon, greg tiernan",6.65,73.27
868,snowpiercer,2013,r,science fiction,bong joon ho,7.95,73.27
869,muppet treasure island,1996,g,music,brian henson,6.75,73.27
870,evita,1996,pg,drama,alan parker,5.825,73.26
871,fast  furious,2009,pg-13,action,justin lin,5.175,73.25
872,dont be afraid of the dark,2010,r,horror,troy nixey,5.725,73.25
873,the jewel of the nile,1985,pg,romance,lewis teague,5.6,73.25
874,insidious chapter 2,2013,pg-13,horror,james wan,5.275,73.25
875,sinister 2,2015,r,horror,ciarán foy,3.95,73.24000000000001
876,the talented mr ripley,1999,r,crime,anthony minghella,7.675,73.24000000000001
877,a quiet place,2018,pg-13,science fiction,john krasinski,8.175,73.24000000000001
878,overlord,2018,r,war,julius avery,6.875,73.24000000000001
879,hustlers,2019,r,crime,lorene scafaria,7.375,73.22999999999999
880,bambi,1942,g,drama,"james algar, samuel armstrong, david hand",8.125,73.22999999999999
881,the crow,1994,r,fantasy,alex proyas,7.699999999999999,73.22999999999999
882,shes all that,1999,pg-13,romance,robert iscove,5.35,73.22999999999999
883,district 9,2009,r,science fiction,neill blomkamp,8.1,73.22
884,sleepless in seattle,1993,pg,drama,nora ephron,7.05,73.22
885,training day,2001,r,crime,antoine fuqua,7.4,73.22
886,guardians of the galaxy,2014,pg-13,science fiction,james gunn,8.175,73.22
887,bad moms,2016,r,comedy,"jon lucas, scott moore",6.15,73.21
888,the net,1995,pg-13,mystery,irwin winkler,5.35,73.21
889,hannibal rising,2007,r,horror,peter webber,4.35,73.21
890,beyond the sea,2004,pg-13,music,kevin spacey,5.475,73.21
891,the hateful eight,2015,r,mystery,quentin tarantino,7.45,73.21
892,wild things,1998,r,mystery,john mcnaughton,6.15,73.21
893,take the lead,2006,pg-13,music,liz friedlander,5.85,73.2
894,the ugly truth,2009,r,comedy,robert luketic,4.275,73.2
895,scooby doo 2 monsters unleashed,2004,pg,fantasy,raja gosnell,4.25,73.2
896,center stage,2000,pg-13,music,nicholas hytner,5.725,73.2
897,indiana jones and the last crusade,1989,pg-13,action,steven spielberg,7.75,73.2
898,out of sight,1998,r,romance,steven soderbergh,7.9,73.2
899,the imaginarium of doctor parnassus,2009,pg-13,mystery,terry gilliam,6.525,73.19
900,red dawn,1984,pg-13,war,john milius,5.725,73.18
901,hot shots part deux,1993,pg-13,war,jim abrahams,6.35,73.18
902,aliens vs predator requiem,2007,r,science fiction,"colin strause, greg strause",3.475,73.18
903,dawn of the dead,2004,r,horror,zack snyder,6.975,73.18
904,1408,2007,pg-13,horror,mikael håfström,6.95,73.17
905,shadow,2018,pg-13,war,yimou zhang,7.8,73.17
906,the blind side,2009,pg-13,drama,john lee hancock,6.8,73.17
907,old,2021,pg-13,mystery,m. night shyamalan,5.65,73.17
908,bridget joness diary,2001,r,drama,sharon maguire,7.025,73.17
909,almost famous,2000,r,music,cameron crowe,8.375,73.17
910,spider man,2002,pg-13,action,sam raimi,7.75,73.16
911,the ghost writer,2010,pg-13,mystery,roman polanski,7.525,73.16
912,annabelle creation,2017,r,horror,david f. sandberg,6.575,73.16
913,twelve monkeys,1995,r,science fiction,terry gilliam,7.95,73.15
914,the pink panther 2,2009,pg,mystery,harald zwart,4.05,73.15
915,the forever purge,2021,r,horror,everardo gout,5.625,73.14
916,always,1989,pg,romance,steven spielberg,6.175,73.14
917,nerve,2016,pg-13,mystery,"henry joost, ariel schulman",6.475,73.11999999999999
918,stalingrad,2013,r,war,fedor bondarchuk,5.55,73.11999999999999
919,sweeney todd the demon barber of fleet street,2007,r,drama,tim burton,7.85,73.11
920,the popes exorcist,2023,r,horror,julius avery,5.675,73.11
921,the last legion,2007,pg-13,war,doug lefler,4.05,73.11
922,as above so below,2014,r,horror,john erick dowdle,4.95,73.11
923,sorority row,2009,r,mystery,stewart hendler,3.9,73.1
924,jimmy neutron boy genius,2001,g,science fiction,john a. davis,6.5,73.1
925,a history of violence,2005,r,crime,david cronenberg,7.9,73.1
926,harry potter and the goblet of fire,2005,pg-13,fantasy,mike newell,8.1,73.1
927,sudden impact,1983,r,thriller,clint eastwood,5.85,73.1
928,once upon a time in hollywood,2019,r,thriller,quentin tarantino,7.975,73.09
929,black nativity,2013,pg,music,kasi lemmons,4.949999999999999,73.08
930,flatliners,1990,r,horror,joel schumacher,5.9,73.08
931,tenacious d in the pick of destiny,2006,r,music,liam lynch,6.1,73.08
932,san andreas,2015,pg-13,thriller,brad peyton,5.35,73.07000000000001
933,rio 2,2014,g,comedy,carlos saldanha,5.675,73.07000000000001
934,elizabeth the golden age,2007,pg-13,romance,shekhar kapur,5.35,73.07000000000001
935,bean,1997,pg-13,comedy,mel smith,5.625,73.07000000000001
936,star trek into darkness,2013,pg-13,action,j.j. abrams,7.65,73.07000000000001
937,mother,2017,r,horror,darren aronofsky,7.0,73.07000000000001
938,raise your voice,2004,pg,music,sean mcnamara,4.3,73.07000000000001
939,a monster calls,2016,pg-13,horror,j.a. bayona,7.725,73.06
940,domestic disturbance,2001,pg-13,mystery,harold becker,4.15,73.05
941,school of rock,2003,pg-13,music,richard linklater,7.924999999999999,73.05
942,the others,2001,pg-13,thriller,alejandro amenábar,7.75,73.05
943,kiss of the dragon,2001,r,crime,chris nahon,6.15,73.05
944,scream,1996,r,crime,wes craven,7.25,73.05
945,closer,2004,r,romance,mike nichols,6.8,73.05
946,cloverfield,2008,pg-13,science fiction,matt reeves,7.0,73.05
947,defiance,2008,r,war,edward zwick,6.375,73.05
948,ghostbusters,1984,pg,comedy,ivan reitman,7.975,73.05
949,city slickers,1991,pg-13,comedy,ron underwood,7.275,73.03
950,wrath of man,2021,r,crime,guy ritchie,6.8,73.03
951,star trek beyond,2016,pg-13,action,justin lin,7.3,73.03
952,straight outta compton,2015,r,drama,f. gary gray,7.925,73.03
953,the men who stare at goats,2009,r,war,grant heslov,5.675,73.03
954,halloween ii,2009,r,horror,rob zombie,4.05,73.03
955,blackkklansman,2018,r,crime,spike lee,8.225,73.03
956,jurassic park iii,2001,pg-13,science fiction,joe johnston,5.3,73.03
957,primal fear,1996,r,mystery,gregory hoblit,6.95,73.03
958,widows,2018,r,crime,steve mcqueen,7.7,73.02
959,the world is not enough,1999,pg-13,action,michael apted,5.875,73.02
960,source code,2011,pg-13,science fiction,duncan jones,7.85,73.00999999999999
961,knocked up,2007,r,romance,judd apatow,7.675,73.0
962,ace ventura pet detective,1994,pg-13,mystery,tom shadyac,5.475,73.0
963,brightburn,2019,r,mystery,david yarovesky,5.575,73.0
964,the wiz,1978,g,music,sidney lumet,5.375,72.99
965,the hangover,2009,r,comedy,todd phillips,7.55,72.98
966,pride  prejudice,2005,pg,romance,joe wright,8.2,72.98
967,windtalkers,2002,r,war,john woo,5.175,72.98
968,the curse of la llorona,2019,r,horror,michael chaves,4.425,72.98
969,get shorty,1995,r,thriller,barry sonnenfeld,7.625,72.97
970,sicario,2015,r,crime,denis villeneuve,8.125,72.97
971,lethal weapon,1987,r,thriller,richard donner,7.425,72.97
972,ricki and the flash,2015,pg-13,music,jonathan demme,5.925,72.96000000000001
973,the haunting in connecticut,2009,pg-13,horror,peter cornwell,4.25,72.95
974,the day the earth stood still,2008,pg-13,thriller,scott derrickson,4.3,72.95
975,the first purge,2018,r,horror,gerard mcmurray,5.525,72.95
976,stomp the yard,2007,pg-13,music,sylvain white,4.875,72.95
977,brave,2012,pg,comedy,"mark andrews, brenda chapman, steve purcell",7.2,72.95
978,a perfect world,1993,pg-13,crime,clint eastwood,7.475,72.94
979,taking woodstock,2009,r,music,ang lee,5.8,72.94
980,scary stories to tell in the dark,2019,pg-13,horror,andré øvredal,6.65,72.92999999999999
981,hulk,2003,pg-13,science fiction,ang lee,5.725,72.92
982,forgetting sarah marshall,2008,r,romance,nicholas stoller,7.175,72.92
983,wallace  gromit the curse of the were rabbit,2005,g,comedy,"steve box, nick park",8.2,72.92
984,knock at the cabin,2023,r,mystery,m. night shyamalan,6.375,72.92
985,tremors,1990,pg-13,horror,ron underwood,7.35,72.92
986,wargames,1983,pg,thriller,john badham,7.824999999999999,72.92
987,the pledge,2001,r,mystery,sean penn,7.025,72.91
988,predator,1987,r,science fiction,john mctiernan,7.0,72.91
989,sneakers,1992,pg-13,crime,phil alden robinson,7.125,72.89999999999999
990,kick ass,2010,r,crime,matthew vaughn,7.274999999999999,72.89999999999999
991,kindergarten cop,1990,pg-13,comedy,ivan reitman,5.95,72.89999999999999
992,the flintstones,1994,pg,comedy,brian levant,4.1,72.89999999999999
993,connie and carla,2004,pg-13,music,michael lembeck,5.25,72.89999999999999
994,childs play 2,1990,r,horror,john lafia,5.175,72.89
995,little women,2019,pg,drama,greta gerwig,8.575,72.89
996,rob roy,1995,r,war,michael caton-jones,6.6,72.88
997,to rome with love,2012,r,romance,woody allen,5.55,72.88
998,joy ride,2001,r,mystery,john dahl,7.0,72.88
999,transcendence,2014,pg-13,science fiction,wally pfister,4.575,72.88
1000,arachnophobia,1990,pg-13,horror,frank marshall,7.225,72.88
1001,scarface,1983,r,crime,brian de palma,7.725,72.87
1002,step up,2006,pg-13,music,anne fletcher,5.075,72.87
1003,skyscraper,2018,pg-13,action,rawson marshall thurber,5.5,72.87
1004,bridge of spies,2015,pg-13,thriller,steven spielberg,8.0,72.87
1005,the gentlemen,2019,r,crime,guy ritchie,7.025,72.85000000000001
1006,zombieland,2009,r,horror,ruben fleischer,7.75,72.85000000000001
1007,the reader,2008,r,romance,stephen daldry,6.8,72.85000000000001
1008,batman forever,1995,pg-13,action,joel schumacher,5.0,72.84
1009,candyman,2021,r,horror,nia dacosta,6.875,72.84
1010,sound of freedom,2023,pg-13,drama,alejandro monteverde,6.4,72.84
1011,pokémon detective pikachu,2019,pg,action,rob letterman,6.375,72.84
1012,the crazies,2010,r,mystery,breck eisner,6.4,72.84
1013,the american,2010,r,crime,anton corbijn,6.2,72.83
1014,i still believe,2020,pg,music,"andrew erwin, jon erwin",5.8,72.83
1015,a nightmare on elm street 4 the dream master,1988,r,horror,renny harlin,5.65,72.82
1016,rocky iii,1982,pg,drama,sylvester stallone,6.475,72.82
1017,the family stone,2005,pg-13,romance,thomas bezucha,5.85,72.82
1018,ready player one,2018,pg-13,science fiction,steven spielberg,7.15,72.82
1019,troy,2004,r,war,wolfgang petersen,6.35,72.81
1020,i now pronounce you chuck  larry,2007,pg-13,comedy,dennis dugan,4.3,72.81
1021,escape room tournament of champions,2021,pg-13,horror,adam robitel,5.55,72.81
1022,house at the end of the street,2012,pg-13,horror,mark tonderai,3.85,72.78999999999999
1023,the possession,2012,pg-13,horror,ole bornedal,5.075,72.78999999999999
1024,newsies,1992,pg,music,kenny ortega,5.55,72.78
1025,the hills have eyes,2006,r,horror,alexandre aja,5.775,72.77
1026,the last of the mohicans,1992,r,war,michael mann,7.85,72.76
1027,marry me,2022,pg-13,music,kat coiro,6.0,72.76
1028,the unholy,2021,pg-13,mystery,evan spiliotopoulos,4.525,72.76
1029,babe,1995,g,drama,chris noonan,7.775,72.75
1030,the hunt for red october,1990,pg-13,thriller,john mctiernan,7.375,72.75
1031,a simple favor,2018,r,crime,paul feig,7.125,72.72999999999999
1032,10 cloverfield lane,2016,pg-13,horror,dan trachtenberg,7.725,72.72999999999999
1033,the naked gun from the files of police squad,1988,pg-13,crime,david zucker,7.774999999999999,72.72999999999999
1034,act of valor,2012,r,war,"mike mccoy, scott waugh",4.925,72.72999999999999
1035,tinker tailor soldier spy,2011,r,mystery,tomas alfredson,7.625,72.72999999999999
1036,as good as it gets,1997,pg-13,drama,james l. brooks,7.6,72.72
1037,the batman,2022,pg-13,thriller,matt reeves,7.8,72.72
1038,harry potter and the chamber of secrets,2002,pg,fantasy,chris columbus,7.399999999999999,72.72
1039,first blood,1982,r,thriller,ted kotcheff,7.475,72.71
1040,honey i shrunk the kids,1989,pg,science fiction,joe johnston,6.65,72.7
1041,insidious,2010,pg-13,horror,james wan,6.375,72.69
1042,rampage,2018,pg-13,action,brad peyton,5.55,72.69
1043,zero dark thirty,2012,r,thriller,kathryn bigelow,8.25,72.69
1044,the league of extraordinary gentlemen,2003,pg-13,science fiction,stephen norrington,4.1,72.68
1045,operation chromite,2016,r,war,john h. lee,5.275,72.68
1046,the boy,2016,pg-13,mystery,william brent bell,4.825,72.68
1047,the invitation,2022,pg-13,horror,jessica m. thompson,4.75,72.68
1048,presumed innocent,1990,r,thriller,alan j. pakula,7.375,72.67
1049,sea of love,1989,r,romance,harold becker,6.875,72.66
1050,father of the bride,1991,pg,romance,charles shyer,6.3,72.65
1051,halloween,2018,r,thriller,david gordon green,6.925,72.65
1052,deadpool,2016,r,action,tim miller,7.65,72.65
1053,star trek vi the undiscovered country,1991,pg,science fiction,nicholas meyer,7.25,72.64
1054,the burbs,1989,pg,horror,joe dante,5.925,72.64
1055,waynes world,1992,pg-13,comedy,penelope spheeris,6.825,72.64
1056,godzilla,2014,pg-13,action,gareth edwards,6.625,72.63
1057,stop loss,2008,r,war,kimberly peirce,6.25,72.63
1058,my bloody valentine,2009,r,horror,patrick lussier,5.55,72.63
1059,aline,2020,pg-13,music,valérie lemercier,5.975,72.63
1060,music of the heart,1999,pg,music,wes craven,6.300000000000001,72.61999999999999
1061,return of the jedi,1983,pg,action,richard marquand,7.550000000000001,72.61999999999999
1062,harry potter and the order of the phoenix,2007,pg-13,fantasy,david yates,7.525,72.61999999999999
1063,about a boy,2002,pg-13,romance,"chris weitz, paul weitz",7.65,72.61
1064,beauty and the beast,1991,g,fantasy,"gary trousdale, kirk wise",8.625,72.61
1065,cool runnings,1993,pg,drama,jon turteltaub,6.9,72.61
1066,the witches of eastwick,1987,r,horror,george miller,6.575,72.61
1067,black widow,2021,pg-13,science fiction,cate shortland,7.125,72.6
1068,star wars episode iii   revenge of the sith,2005,pg-13,action,george lucas,7.449999999999999,72.6
1069,swordfish,2001,r,crime,dominic sena,4.625,72.6
1070,master and commander the far side of the world,2003,pg-13,drama,peter weir,7.825,72.59
1071,vacancy,2007,r,horror,nimród antal,5.85,72.59
1072,the purge election year,2016,r,thriller,james demonaco,5.85,72.58
1073,country strong,2010,pg-13,music,shana feste,4.775,72.58
1074,the sixth sense,1999,pg-13,mystery,m. night shyamalan,7.8,72.58
1075,cinderella,1950,g,romance,"clyde geronimi, wilfred jackson, hamilton luske",8.15,72.57000000000001
1076,beverly hills cop,1984,r,crime,martin brest,7.35,72.57000000000001
1077,grease,1978,pg,romance,randal kleiser,7.05,72.57000000000001
1078,austin powers international man of mystery,1997,pg-13,crime,jay roach,6.5,72.56
1079,the rose,1979,r,music,mark rydell,6.9,72.56
1080,the stepford wives,2004,pg-13,science fiction,frank oz,4.45,72.56
1081,jacobs ladder,1990,r,mystery,adrian lyne,7.050000000000001,72.55
1082,fools gold,2008,pg-13,romance,andy tennant,3.85,72.54
1083,saw iv,2007,r,thriller,darren lynn bousman,4.375,72.53
1084,get on up,2014,pg-13,music,tate taylor,7.2,72.53
1085,alita battle angel,2019,pg-13,action,robert rodriguez,6.475,72.52
1086,evangelion 3010 thrice upon a time,2021,nr,science fiction,"mahiro maeda, katsuichi nakayama, kazuya tsurumaki",8.65,72.52
1087,cars 3,2017,g,comedy,brian fee,6.6000000000000005,72.52
1088,edward scissorhands,1990,pg-13,romance,tim burton,8.0,72.52
1089,tenet,2020,pg-13,science fiction,christopher nolan,7.1,72.50999999999999
1090,the deep,1977,pg,mystery,peter yates,5.125,72.5
1091,the delta force,1986,r,war,menahem golan,4.175,72.5
1092,unlawful entry,1992,r,mystery,jonathan kaplan,6.575,72.5
1093,paranormal activity 4,2012,r,horror,"henry joost, ariel schulman",4.075,72.49
1094,insidious chapter 3,2015,pg-13,thriller,leigh whannell,5.8,72.49
1095,a bridge too far,1977,pg,war,richard attenborough,6.7,72.49
1096,m3gan,2022,pg-13,horror,gerard johnstone,7.475,72.49
1097,the lost world jurassic park,1997,pg-13,action,steven spielberg,6.075,72.47
1098,spider man homecoming,2017,pg-13,science fiction,jon watts,7.8,72.46000000000001
1099,the purge anarchy,2014,r,horror,james demonaco,5.975,72.46000000000001
1100,the spy who loved me,1977,pg,thriller,lewis gilbert,6.875,72.46000000000001
1101,star trek iv the voyage home,1986,pg,science fiction,leonard nimoy,7.424999999999999,72.46000000000001
1102,paper towns,2015,pg-13,romance,jake schreier,5.95,72.45
1103,the call,2013,r,crime,brad anderson,5.775,72.45
1104,interstellar,2014,pg-13,drama,christopher nolan,7.95,72.45
1105,the name of the rose,1986,r,mystery,jean-jacques annaud,7.025,72.45
1106,star wars episode ii   attack of the clones,2002,pg,action,george lucas,6.275,72.44
1107,top gun,1986,pg,action,tony scott,6.2,72.44
1108,lara croft tomb raider   the cradle of life,2003,pg-13,thriller,jan de bont,4.475,72.44
1109,the hunger games mockingjay   part 1,2014,pg-13,thriller,francis lawrence,6.675,72.43
1110,the intouchables,2011,r,comedy,"olivier nakache, éric toledano",7.525,72.43
1111,turner  hooch,1989,pg,crime,roger spottiswoode,5.275,72.43
1112,insurgent,2015,pg-13,thriller,robert schwentke,4.925000000000001,72.42
1113,the strangers,2008,r,horror,bryan bertino,5.45,72.42
1114,downton abbey,2019,pg,drama,michael engler,7.325,72.42
1115,quarantine,2008,r,horror,john erick dowdle,5.65,72.42
1116,trance,2013,r,mystery,danny boyle,6.6,72.42
1117,special forces,2011,r,war,stéphane rybojad,4.375,72.41
1118,jeepers creepers,2001,r,mystery,victor salva,5.55,72.41
1119,hoodwinked,2005,pg,crime,"cory edwards, todd edwards, tony leech",5.45,72.41
1120,pitch perfect,2012,pg-13,music,jason moore,7.274999999999999,72.41
1121,copycat,1995,r,mystery,jon amiel,6.525,72.41
1122,big,1988,pg,romance,penny marshall,7.9,72.39999999999999
1123,get out,2017,r,horror,jordan peele,8.425,72.39999999999999
1124,the quiet american,2002,r,war,phillip noyce,7.625,72.39999999999999
1125,high school musical 3 senior year,2008,g,comedy,kenny ortega,5.925,72.39999999999999
1126,that thing you do,1996,pg,music,tom hanks,7.575,72.39999999999999
1127,king arthur,2004,pg-13,war,antoine fuqua,5.05,72.39
1128,home alone,1990,pg,comedy,chris columbus,7.0,72.39
1129,one hundred and one dalmatians,1961,g,comedy,"clyde geronimi, hamilton luske, wolfgang reitherman",8.15,72.38
1130,diamonds are forever,1971,pg,thriller,guy hamilton,6.300000000000001,72.38
1131,chronicle,2012,pg-13,thriller,josh trank,7.3,72.38
1132,the shining,1980,r,horror,stanley kubrick,7.875,72.38
1133,the bodyguard,1992,r,drama,mick jackson,5.2,72.38
1134,hostel part ii,2007,r,horror,eli roth,5.075,72.37
1135,steel magnolias,1989,pg,romance,herbert ross,6.85,72.37
1136,atonement,2007,r,romance,joe wright,8.05,72.37
1137,jumanji the next level,2019,pg-13,fantasy,jake kasdan,6.65,72.36
1138,think like a man,2012,pg-13,romance,tim story,5.95,72.36
1139,searching,2018,pg-13,mystery,aneesh chaganty,7.875,72.36
1140,outlaws   for greater glory,2012,r,war,dean wright,4.725,72.35000000000001
1141,footloose,1984,pg,romance,herbert ross,5.75,72.35000000000001
1142,hail caesar,2016,pg-13,mystery,"ethan coen, joel coen",7.0,72.35000000000001
1143,single white female,1992,r,horror,barbet schroeder,6.075,72.35000000000001
1144,the terminator,1984,r,science fiction,james cameron,8.55,72.34
1145,working girl,1988,r,romance,mike nichols,7.25,72.34
1146,the jungle book,2016,pg,fantasy,jon favreau,7.825,72.34
1147,the bank job,2008,r,crime,roger donaldson,7.2,72.34
1148,pet sematary,1989,r,horror,mary lambert,5.675,72.33000000000001
1149,a haunted house,2013,r,horror,michael tiddes,3.475,72.33000000000001
1150,beetlejuice,1988,pg,fantasy,tim burton,7.550000000000001,72.33000000000001
1151,madagascar 3 europes most wanted,2012,pg,comedy,"eric darnell, tom mcgrath, conrad vernon",6.8,72.33000000000001
1152,white house down,2013,pg-13,thriller,roland emmerich,5.8,72.33000000000001
1153,escape room,2019,pg-13,horror,adam robitel,5.7,72.32
1154,kung fu hustle,2004,r,crime,stephen chow,8.025,72.31
1155,goldfinger,1964,pg,thriller,guy hamilton,8.4,72.31
1156,mamma mia,2008,pg-13,romance,phyllida lloyd,6.025,72.3
1157,saawariya,2007,pg,music,sanjay leela bhansali,4.8,72.3
1158,zootopia,2016,pg,comedy,"byron howard, rich moore, jared bush",8.35,72.3
1159,in the valley of elah,2007,r,mystery,paul haggis,6.95,72.28999999999999
1160,little shop of horrors,1986,pg-13,horror,frank oz,7.8,72.28999999999999
1161,paranormal activity the marked ones,2014,r,horror,christopher landon,4.65,72.28
1162,star trek iii the search for spock,1984,pg,science fiction,leonard nimoy,6.675,72.27
1163,teachers pet,2004,pg,music,timothy björklund,6.65,72.26
1164,when harry met sally,1989,r,romance,rob reiner,7.9,72.26
1165,sunshine,1999,r,war,istván szabó,7.15,72.26
1166,die another day,2002,pg-13,action,lee tamahori,5.8,72.25
1167,heartbreak ridge,1986,r,war,clint eastwood,6.45,72.25
1168,crawl,2019,r,horror,alexandre aja,6.7,72.25
1169,the lion king,1994,g,drama,"roger allers, rob minkoff",8.7,72.24000000000001
1170,young sherlock holmes,1985,pg-13,mystery,barry levinson,6.775,72.24000000000001
1171,tea with mussolini,1999,pg,war,franco zeffirelli,6.25,72.23
1172,the hunger games mockingjay   part 2,2015,pg-13,science fiction,francis lawrence,6.75,72.23
1173,gremlins,1984,pg,horror,joe dante,7.5,72.23
1174,3 men and a baby,1987,pg,comedy,leonard nimoy,6.275,72.23
1175,arthur christmas,2011,pg,drama,"sarah smith, barry cook",7.5,72.22
1176,ouija origin of evil,2016,pg-13,horror,mike flanagan,6.775,72.22
1177,rocky ii,1979,pg,romance,sylvester stallone,6.925,72.22
1178,casualties of war,1989,r,war,brian de palma,7.525,72.21
1179,kong skull island,2017,pg-13,fantasy,jordan vogt-roberts,6.75,72.2
1180,the devils double,2011,r,war,lee tamahori,6.075,72.2
1181,drive,2011,r,crime,nicolas winding refn,8.125,72.2
1182,moulin rouge,2001,pg-13,romance,baz luhrmann,7.324999999999999,72.19
1183,sideways,2004,r,romance,alexander payne,8.425,72.19
1184,blair witch,2016,r,horror,adam wingard,4.675,72.18
1185,102 dalmatians,2000,g,comedy,kevin lima,4.2,72.18
1186,truth or dare,2018,pg-13,horror,jeff wadlow,4.025,72.17
1187,pretty woman,1990,r,comedy,garry marshall,6.525,72.16
1188,sgt stubby an american hero,2018,pg,war,richard lanni,7.35,72.16
1189,world war z,2013,pg-13,horror,marc forster,6.7,72.16
1190,raising cain,1992,r,horror,brian de palma,5.675,72.15
1191,good morning vietnam,1987,r,war,barry levinson,7.575,72.14
