Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
1,oceans eleven,2001,pg-13,thriller,steven soderbergh,7.700000000000001,100.0
2,oceans thirteen,2007,pg-13,thriller,steven soderbergh,6.7,84.43
3,oceans twelve,2004,pg-13,crime,steven soderbergh,6.1,84.11999999999999
4,out of sight,1998,r,romance,steven soderbergh,7.9,78.45
5,ticket to paradise,2022,pg-13,drama,ol parker,5.825,78.17
6,erin brockovich,2000,r,drama,steven soderbergh,7.65,77.82
7,contagion,2011,pg-13,thriller,steven soderbergh,7.225,77.66
8,sleeping with the enemy,1991,r,thriller,joseph ruben,5.0,77.59
9,what happens in vegas,2008,pg-13,comedy,tom vaughan,4.574999999999999,76.92999999999999
10,into the storm,2014,pg-13,thriller,steven quale,4.6,76.92999999999999
11,domestic disturbance,2001,pg-13,mystery,harold becker,4.15,76.72
12,burn after reading,2008,r,drama,"ethan coen, joel coen",6.95,76.68
13,next,2007,pg-13,science fiction,lee tamahori,4.825,76.4
14,my best friends wedding,1997,pg-13,romance,p.j. hogan,6.325,76.38000000000001
15,charlottes web,2006,g,fantasy,gary winick,6.8,76.34
16,dude wheres my car,2000,pg-13,romance,danny leiner,3.9,76.33
17,war of the worlds,2005,pg-13,science fiction,steven spielberg,6.975,76.19
18,oceans eight,2018,pg-13,crime,gary ross,6.575,76.18
19,ip man 4 the finale,2019,nr,drama,wilson yip,7.25,76.1
20,the american,2010,r,crime,anton corbijn,6.2,76.07000000000001
21,three kings,1999,r,war,david o. russell,7.85,76.06
22,intolerable cruelty,2003,pg-13,romance,"joel coen, ethan coen",6.725,76.02
23,secret window,2004,pg-13,mystery,david koepp,5.574999999999999,76.01
24,the gentlemen,2019,r,crime,guy ritchie,7.025,75.91
25,flightplan,2005,pg-13,drama,robert schwentke,5.45,75.91
26,notting hill,1999,pg-13,comedy,roger michell,7.425,75.91
27,signs,2002,pg-13,thriller,m. night shyamalan,6.725,75.9
28,the italian job,2003,pg-13,crime,f. gary gray,6.975,75.79
29,the angry birds movie,2016,pg,comedy,"clay kaytis, fergal reilly",5.3,75.76
30,the possession,2012,pg-13,horror,ole bornedal,5.075,75.68
31,mission impossible,1996,pg-13,thriller,brian de palma,6.65,75.67
32,the men who stare at goats,2009,r,war,grant heslov,5.675,75.64
33,jacobs ladder,1990,r,mystery,adrian lyne,7.050000000000001,75.63
34,batman returns,1992,pg-13,fantasy,tim burton,7.25,75.56
35,americas sweethearts,2001,pg-13,romance,joe roth,4.775,75.53
36,ad astra,2019,pg-13,science fiction,james gray,7.225,75.52
37,casper,1995,pg,comedy,brad silberling,5.65,75.49
38,the hangover part ii,2011,r,comedy,todd phillips,5.2,75.49
39,unbreakable,2000,pg-13,thriller,m. night shyamalan,6.9,75.48
40,non stop,2014,pg-13,mystery,jaume collet-serra,6.375,75.46000000000001
41,austin powers the spy who shagged me,1999,pg-13,crime,jay roach,6.05,75.44
42,a perfect murder,1998,r,crime,andrew davis,5.9,75.44
43,george of the jungle,1997,pg,comedy,sam weisman,5.475,75.42999999999999
44,the town,2010,r,thriller,ben affleck,7.825,75.38
45,minority report,2002,pg-13,thriller,steven spielberg,7.95,75.37
46,ant man,2015,pg-13,science fiction,peyton reed,7.25,75.35
47,working girl,1988,r,romance,mike nichols,7.25,75.33
48,under siege,1992,r,thriller,andrew davis,6.7250000000000005,75.33
49,along came polly,2004,pg-13,romance,john hamburg,4.775,75.32
50,horrible bosses,2011,r,comedy,seth gordon,6.525,75.32
51,rambo first blood part ii,1985,r,action,george p. cosmatos,5.275,75.29
52,payback,1999,r,crime,brian helgeland,6.025,75.29
53,flatliners,1990,r,horror,joel schumacher,5.9,75.27000000000001
54,creed iii,2023,pg-13,action,michael b. jordan,7.5,75.27000000000001
55,anaconda,1997,pg-13,horror,luis llosa,4.475,75.27000000000001
56,hail caesar,2016,pg-13,mystery,"ethan coen, joel coen",7.0,75.25
57,the scorpion king,2002,pg-13,drama,chuck russell,4.9,75.22
58,lethal weapon,1987,r,thriller,richard donner,7.425,75.21
59,allied,2016,r,thriller,robert zemeckis,6.475,75.18
60,underwater,2020,pg-13,horror,william eubank,5.45,75.18
61,mirror mirror,2012,pg,comedy,tarsem singh,5.275,75.17
62,the bourne supremacy,2004,pg-13,drama,paul greengrass,7.625,75.14999999999999
63,trance,2013,r,mystery,danny boyle,6.6,75.13
64,back to the future part ii,1989,pg,science fiction,robert zemeckis,6.9,75.09
65,o brother where art thou,2000,pg-13,crime,"joel coen, ethan coen",7.425,75.07000000000001
66,step up revolution,2012,pg-13,drama,scott speer,5.4,75.06
67,the lego batman movie,2017,pg,action,chris mckay,7.725,75.03
68,diamonds are forever,1971,pg,thriller,guy hamilton,6.300000000000001,75.02
69,the forgotten,2004,pg-13,thriller,joseph ruben,4.775,75.01
70,mr  mrs smith,2005,pg-13,drama,doug liman,6.175,75.0
71,beverly hills chihuahua,2008,pg,romance,raja gosnell,4.375,74.99
72,30 days of night,2007,r,horror,david slade,5.825,74.99
73,grease,1978,pg,romance,randal kleiser,7.05,74.98
74,cheaper by the dozen,2003,pg,comedy,shawn levy,4.8,74.98
75,michael clayton,2007,r,crime,tony gilroy,7.8,74.97
76,pitch perfect 3,2017,pg-13,comedy,trish sie,4.8,74.95
77,wanted,2008,r,action,timur bekmambetov,6.675,74.95
78,pretty woman,1990,r,comedy,garry marshall,6.525,74.94
79,the santa clause 2,2002,g,fantasy,michael lembeck,5.5,74.94
80,hustlers,2019,r,crime,lorene scafaria,7.375,74.92
81,megamind,2010,pg,action,tom mcgrath,6.975,74.9
82,daddys home,2015,pg-13,comedy,sean anders,4.95,74.9
83,mamma mia,2008,pg-13,romance,phyllida lloyd,6.025,74.9
84,life,2017,r,mystery,daniel espinosa,6.3,74.89
85,super 8,2011,pg-13,thriller,j.j. abrams,7.275,74.89
86,guy ritchies the covenant,2023,r,war,guy ritchie,7.475,74.87
87,spy game,2001,r,crime,tony scott,6.675,74.86
88,brick mansions,2014,pg-13,crime,camille delamarre,4.5,74.86
89,se7en,1995,r,mystery,david fincher,7.95,74.85000000000001
90,planes,2013,pg,comedy,klay hall,4.525,74.83999999999999
91,the fast and the furious,2001,pg-13,crime,rob cohen,6.275,74.83999999999999
92,bullet train,2022,r,thriller,david leitch,6.225,74.83999999999999
93,the village,2004,pg-13,drama,m. night shyamalan,5.45,74.82
94,jack ryan shadow recruit,2014,pg-13,thriller,kenneth branagh,5.875,74.82
95,jumanji,1995,pg,fantasy,joe johnston,5.85,74.82
96,big daddy,1999,pg-13,comedy,dennis dugan,5.225,74.82
97,ace ventura when nature calls,1995,pg-13,comedy,steve oedekerk,4.825,74.82
98,ratatouille,2007,g,comedy,"brad bird, jan pinkava",8.775,74.81
99,paul blart mall cop,2009,pg,comedy,steve carr,4.5,74.8
100,total recall,1990,r,action,paul verhoeven,7.25,74.79
101,the greatest showman,2017,pg,drama,michael gracey,6.45,74.78
102,the expendables 2,2012,r,thriller,simon west,6.199999999999999,74.78
103,the bad guys,2022,pg,crime,pierre perifel,7.4,74.77000000000001
104,the hitchhikers guide to the galaxy,2005,pg,science fiction,garth jennings,6.425,74.77000000000001
105,starsky  hutch,2004,pg-13,crime,todd phillips,5.925,74.77000000000001
106,due date,2010,r,comedy,todd phillips,5.475,74.77000000000001
107,birds of prey and the fantabulous emancipation of one harley quinn,2020,r,crime,cathy yan,6.725,74.76
108,mr poppers penguins,2011,pg,comedy,mark waters,5.525,74.75
109,paranormal activity the ghost dimension,2015,r,horror,gregory plotkin,3.6,74.74
110,fury,2014,r,war,david ayer,7.275,74.74
111,step up 2 the streets,2008,pg-13,drama,jon m. chu,5.175,74.74
112,22 jump street,2014,r,crime,"phil lord, christopher miller",7.325,74.74
113,resident evil extinction,2007,r,science fiction,russell mulcahy,4.75,74.72999999999999
114,rambo,2008,r,war,sylvester stallone,5.525,74.72
115,wrath of man,2021,r,crime,guy ritchie,6.8,74.72
116,journey 2 the mysterious island,2012,pg,science fiction,brad peyton,5.125,74.72
117,almost famous,2000,r,music,cameron crowe,8.375,74.71
118,annabelle comes home,2019,r,horror,gary dauberman,6.0,74.71
119,failure to launch,2006,pg-13,romance,tom dey,4.625,74.7
120,dangerous minds,1995,r,drama,john n. smith,5.4,74.7
121,snakes on a plane,2006,r,crime,david r. ellis,5.9,74.7
122,the pursuit of happyness,2006,pg-13,drama,gabriele muccino,7.25,74.7
123,meet the parents,2000,pg-13,comedy,jay roach,7.375,74.7
124,twelve monkeys,1995,r,science fiction,terry gilliam,7.95,74.69
125,panic room,2002,r,thriller,david fincher,6.925,74.69
126,duplicity,2009,pg-13,crime,tony gilroy,6.35,74.69
127,50 first dates,2004,pg-13,comedy,peter segal,5.75,74.67
128,austin powers in goldmember,2002,pg-13,comedy,jay roach,5.9,74.67
129,nights in rodanthe,2008,pg-13,romance,george c. wolfe,4.8,74.67
130,red,2010,pg-13,comedy,robert schwentke,6.725,74.66000000000001
131,cliffhanger,1993,r,action,renny harlin,6.45,74.65
132,the jewel of the nile,1985,pg,romance,lewis teague,5.6,74.65
133,mr deeds,2002,pg-13,romance,steven brill,4.075,74.65
134,my big fat independent movie,2005,r,music,philip zlotorynski,2.95,74.64
135,american wedding,2003,r,comedy,jesse dylan,5.525,74.64
136,romancing the stone,1984,pg,romance,robert zemeckis,7.15,74.64
137,snatch,2000,r,crime,guy ritchie,7.225,74.63
138,deep blue sea,1999,r,science fiction,renny harlin,5.825,74.62
139,vantage point,2008,pg-13,drama,pete travis,5.1,74.61
140,johnny english reborn,2011,pg,crime,oliver parker,5.25,74.61
141,spy,2015,r,action,paul feig,7.7,74.6
142,analyze this,1999,r,comedy,harold ramis,6.55,74.6
143,everest,2015,pg-13,drama,baltasar kormákur,6.9,74.6
144,legally blonde 2 red white  blonde,2003,pg-13,romance,charles herman-wurmfeld,4.675,74.58
145,dc league of super pets,2022,pg,comedy,"jared stern, sam j. levine",6.775,74.58
146,broken arrow,1996,r,thriller,john woo,5.875,74.58
147,cars,2006,g,comedy,"john lasseter, joe ranft",7.225,74.58
148,smurfs the lost village,2017,pg,comedy,kelly asbury,5.1,74.57000000000001
149,alien covenant,2017,r,thriller,ridley scott,6.4,74.57000000000001
150,father of the bride,1991,pg,romance,charles shyer,6.3,74.55000000000001
151,stepmom,1998,pg-13,romance,chris columbus,6.025,74.53999999999999
152,race to witch mountain,2009,pg,science fiction,andy fickman,5.225,74.53999999999999
153,down to earth,2001,pg-13,romance,"chris weitz, paul weitz",4.0,74.53
154,x men,2000,pg-13,science fiction,bryan singer,7.225,74.53
155,the messengers,2007,pg-13,mystery,"danny pang, oxide chun pang",3.875,74.53
156,road to perdition,2002,r,crime,sam mendes,7.625,74.53
157,resident evil apocalypse,2004,r,science fiction,alexander witt,4.45,74.53
158,sing,2016,pg,music,"garth jennings, christophe lourdelet",6.8,74.53
159,the bourne identity,2002,pg-13,action,doug liman,7.625,74.53
160,collateral,2004,r,drama,michael mann,7.6,74.53
161,the ladykillers,2004,r,crime,"ethan coen, joel coen",5.825,74.52
162,iron man,2008,pg-13,action,jon favreau,8.2,74.52
163,free guy,2021,pg-13,science fiction,shawn levy,7.2,74.52
164,the score,2001,r,mystery,frank oz,7.0,74.52
165,journey to the west the demons strike back,2017,pg-13,fantasy,hark tsui,5.875,74.52
166,tropic thunder,2008,r,comedy,ben stiller,7.274999999999999,74.51
167,star trek first contact,1996,pg-13,science fiction,jonathan frakes,7.825,74.51
168,the waterboy,1998,pg-13,comedy,frank coraci,4.949999999999999,74.5
169,the whole nine yards,2000,r,crime,jonathan lynn,5.525,74.49
170,the lake house,2006,pg,mystery,alejandro agresti,5.625,74.49
171,crazy stupid love,2011,pg-13,romance,"glenn ficarra, john requa",7.35,74.49
172,the adventures of tintin,2011,pg,mystery,steven spielberg,7.125,74.49
173,sky captain and the world of tomorrow,2004,pg,mystery,kerry conran,6.375,74.48
174,crimson tide,1995,r,thriller,tony scott,7.5,74.48
175,the sixth sense,1999,pg-13,mystery,m. night shyamalan,7.8,74.47
176,the proposal,2009,pg-13,drama,anne fletcher,5.825,74.47
177,star trek,2009,pg-13,science fiction,j.j. abrams,8.225,74.47
178,marley  me,2008,pg,comedy,david frankel,6.475,74.47
179,ghostbusters ii,1989,pg,fantasy,ivan reitman,6.074999999999999,74.46000000000001
180,get smart,2008,pg-13,thriller,peter segal,5.8,74.46000000000001
181,pokémon the first movie,1998,g,fantasy,kunihiko yuyama,4.575,74.46000000000001
182,air force one,1997,r,action,wolfgang petersen,6.75,74.46000000000001
183,school of rock,2003,pg-13,music,richard linklater,7.924999999999999,74.45
184,after the sunset,2004,pg-13,crime,brett ratner,4.5,74.44
185,dragonheart,1996,pg-13,fantasy,rob cohen,5.7,74.44
186,hellboy ii the golden army,2008,pg-13,fantasy,guillermo del toro,7.55,74.44
187,halloween,2018,r,thriller,david gordon green,6.925,74.44
188,logan,2017,r,drama,james mangold,8.225,74.42999999999999
189,shaft,2000,r,crime,john singleton,5.925,74.42999999999999
190,2 guns,2013,r,crime,baltasar kormákur,6.275,74.42999999999999
191,live free or die hard,2007,pg-13,thriller,len wiseman,7.199999999999999,74.42
192,get shorty,1995,r,thriller,barry sonnenfeld,7.625,74.42
193,spider man into the spider verse,2018,pg,action,"bob persichetti, peter ramsey, rodney rothman",8.8,74.42
194,the house with a clock in its walls,2018,pg,fantasy,eli roth,6.125,74.42
195,murder on the orient express,2017,pg-13,crime,kenneth branagh,6.1,74.42
196,underworld rise of the lycans,2009,r,fantasy,patrick tatopoulos,5.1,74.42
197,four christmases,2008,pg-13,romance,seth gordon,4.525,74.41
198,bad teacher,2011,r,comedy,jake kasdan,5.125,74.41
199,the commuter,2018,pg-13,thriller,jaume collet-serra,5.95,74.41
200,indiana jones and the last crusade,1989,pg-13,action,steven spielberg,7.75,74.41
201,u 571,2000,pg-13,war,jonathan mostow,6.525,74.41
202,patriot games,1992,r,thriller,phillip noyce,6.775,74.4
203,poltergeist,2015,pg-13,horror,gil kenan,4.425000000000001,74.4
204,the martian,2015,pg-13,science fiction,ridley scott,8.2,74.4
205,the shining,1980,r,horror,stanley kubrick,7.875,74.4
206,hitch,2005,pg-13,comedy,andy tennant,6.449999999999999,74.4
207,rocky iv,1985,pg-13,drama,sylvester stallone,5.475,74.4
208,the spongebob movie sponge out of water,2015,pg,fantasy,"paul tibbitt, mike mitchell",6.574999999999999,74.39
209,epic,2013,pg,fantasy,chris wedge,6.2,74.39
210,lyle lyle crocodile,2022,pg,music,"josh gordon, will speck",6.324999999999999,74.37
211,ferdinand,2017,pg,comedy,carlos saldanha,6.675,74.37
212,presumed innocent,1990,r,thriller,alan j. pakula,7.375,74.37
213,charlies angels,2000,pg-13,action,mcg,5.85,74.37
214,final destination 3,2006,r,mystery,james wong,5.074999999999999,74.37
215,ransom,1996,r,action,ron howard,6.7,74.37
216,music and lyrics,2007,pg-13,romance,marc lawrence,6.275,74.36
217,annabelle creation,2017,r,horror,david f. sandberg,6.575,74.36
218,mona lisa smile,2003,pg-13,romance,mike newell,5.325,74.36
219,valkyrie,2008,pg-13,drama,bryan singer,6.45,74.36
220,lethal weapon 3,1992,r,comedy,richard donner,5.85,74.36
221,bruce almighty,2003,pg-13,comedy,tom shadyac,5.725,74.35000000000001
222,the mexican,2001,r,crime,gore verbinski,5.425,74.35000000000001
223,get him to the greek,2010,r,music,nicholas stoller,6.5,74.33999999999999
224,dracula untold,2014,pg-13,action,gary shore,4.800000000000001,74.33999999999999
225,sister act,1992,pg,music,emile ardolino,6.425,74.33
226,hellboy,2004,pg-13,fantasy,guillermo del toro,7.225,74.33
227,sleepless in seattle,1993,pg,drama,nora ephron,7.05,74.33
228,the first purge,2018,r,horror,gerard mcmurray,5.525,74.32
229,21 jump street,2012,r,crime,"phil lord, christopher miller",7.375,74.31
230,curse of the golden flower,2006,r,fantasy,yimou zhang,6.825,74.31
231,shadow,2018,pg-13,war,yimou zhang,7.8,74.31
232,scary stories to tell in the dark,2019,pg-13,horror,andré øvredal,6.65,74.3
233,days of thunder,1990,pg-13,drama,tony scott,5.575,74.3
234,cloudy with a chance of meatballs 2,2013,pg,comedy,"cody cameron, kris pearn",6.45,74.3
235,in time,2011,pg-13,thriller,andrew niccol,5.65,74.29
236,mars attacks,1996,pg-13,science fiction,tim burton,5.875,74.29
237,rocky balboa,2006,pg,drama,sylvester stallone,7.025,74.29
238,bedazzled,2000,pg-13,fantasy,harold ramis,5.525,74.29
239,salt,2010,pg-13,thriller,phillip noyce,6.4,74.28
240,shall we dance,2004,pg-13,romance,peter chelsom,5.5,74.28
241,the monuments men,2014,pg-13,war,george clooney,5.1,74.28
242,back to the future part iii,1990,pg,comedy,robert zemeckis,7.125,74.28
243,six days seven nights,1998,pg-13,romance,ivan reitman,5.225,74.28
244,the purge election year,2016,r,thriller,james demonaco,5.85,74.27
245,edge of darkness,2010,r,mystery,martin campbell,5.95,74.27
246,youve got mail,1998,pg,romance,nora ephron,6.525,74.26
247,think like a man too,2014,pg-13,romance,tim story,4.55,74.26
248,american made,2017,r,crime,doug liman,7.25,74.26
249,the equalizer 3,2023,r,thriller,antoine fuqua,6.875,74.26
250,the client,1994,pg-13,mystery,joel schumacher,6.975,74.25
251,hannah montana the movie,2009,g,romance,peter chelsom,5.1,74.25
252,legend of the guardians the owls of gahoole,2010,pg,fantasy,zack snyder,6.05,74.25
253,the foreigner,2017,r,thriller,martin campbell,6.525,74.24
254,spy kids 2 the island of lost dreams,2002,pg,science fiction,robert rodriguez,6.25,74.24
255,star trek into darkness,2013,pg-13,action,j.j. abrams,7.65,74.22999999999999
256,wedding crashers,2005,r,comedy,david dobkin,6.85,74.22999999999999
257,bride of chucky,1998,r,horror,ronny yu,5.25,74.22999999999999
258,a dogs purpose,2017,pg,drama,lasse hallström,5.65,74.22999999999999
259,nims island,2008,pg,fantasy,"jennifer flackett, mark levin",5.675,74.22999999999999
260,freddy vs jason,2003,r,horror,ronny yu,4.9,74.22999999999999
261,yours mine  ours,2005,pg,romance,raja gosnell,4.025,74.22999999999999
262,bride wars,2009,pg,romance,gary winick,3.775,74.22
263,the mule,2018,r,drama,clint eastwood,6.675,74.22
264,just like heaven,2005,pg-13,romance,mark waters,5.95,74.22
265,shazam,2019,pg-13,comedy,david f. sandberg,7.525,74.22
266,hotel transylvania 3 summer vacation,2018,pg,fantasy,genndy tartakovsky,6.2,74.22
267,die hard,1988,r,thriller,john mctiernan,8.15,74.21
268,kingsman the secret service,2014,r,comedy,matthew vaughn,7.2,74.21
269,a bugs life,1998,g,comedy,"john lasseter, andrew stanton",7.775,74.21
270,the constant gardener,2005,r,mystery,fernando meirelles,7.7,74.21
271,47 meters down,2017,pg-13,horror,johannes roberts,5.475,74.2
272,the secret life of walter mitty,2013,pg,comedy,ben stiller,6.275,74.2
273,the american president,1995,pg-13,romance,rob reiner,7.275,74.2
274,the purge anarchy,2014,r,horror,james demonaco,5.975,74.2
275,the thomas crown affair,1999,r,romance,john mctiernan,6.925000000000001,74.2
276,christopher robin,2018,pg,fantasy,marc forster,6.95,74.2
277,herbie fully loaded,2005,g,romance,angela robinson,4.85,74.17
278,game night,2018,r,crime,"john francis daley, jonathan goldstein",7.225,74.17
279,when a stranger calls,2006,pg-13,horror,simon west,3.575,74.17
280,elysium,2013,r,action,neill blomkamp,6.4,74.16
281,bad boys for life,2020,r,crime,"adil el arbi, bilall fallah",6.775,74.16
282,the final destination,2009,r,horror,david r. ellis,4.125,74.16
283,petes dragon,2016,pg,fantasy,david lowery,7.25,74.15
284,timecop,1994,r,crime,peter hyams,5.225,74.15
285,predators,2010,r,science fiction,nimród antal,6.075,74.15
286,hansel  gretel witch hunters,2013,r,horror,tommy wirkola,4.05,74.14
287,galaxy quest,1999,pg,science fiction,dean parisot,7.625,74.14
288,zombieland double tap,2019,r,horror,ruben fleischer,6.475,74.14
289,the expendables,2010,r,thriller,sylvester stallone,5.325,74.14
290,sonic the hedgehog,2020,pg,action,jeff fowler,6.225,74.13
291,ip man 3,2015,pg-13,drama,wilson yip,6.85,74.13
292,dora and the lost city of gold,2019,pg,fantasy,james bobin,6.875,74.13
293,basic,2003,r,mystery,john mctiernan,4.6,74.13
294,rush hour,1998,pg-13,crime,brett ratner,6.575,74.13
295,alien resurrection,1997,r,horror,jean-pierre jeunet,6.05,74.13
296,carrie,2013,r,horror,kimberly peirce,5.55,74.11999999999999
297,unknown,2011,pg-13,mystery,jaume collet-serra,6.175,74.11999999999999
298,rambo iii,1988,r,war,peter macdonald,4.925,74.11999999999999
299,pitch perfect 2,2015,pg-13,music,elizabeth banks,6.55,74.11999999999999
300,ant man and the wasp,2018,pg-13,action,peyton reed,7.4,74.11999999999999
301,julie  julia,2009,pg-13,romance,nora ephron,7.0,74.11
302,the angry birds movie 2,2019,pg,fantasy,"thurop van orman, john rice",6.675,74.11
303,sin city,2005,r,thriller,"frank miller, quentin tarantino, robert rodriguez",7.625,74.1
304,smallfoot,2018,pg,comedy,"karey kirkpatrick, jason reisig",6.75,74.09
305,scary movie 4,2006,pg-13,comedy,david zucker,4.5,74.09
306,muppets most wanted,2014,pg,crime,james bobin,6.7,74.09
307,the muppets,2011,pg,music,james bobin,7.7,74.09
308,mechanic resurrection,2016,r,thriller,dennis gansel,4.65,74.08
309,reign of fire,2002,pg-13,fantasy,rob bowman,5.1,74.08
310,the boogeyman,2023,pg-13,horror,rob savage,5.975,74.08
311,the sentinel,2006,pg-13,crime,clark johnson,5.1,74.07000000000001
312,raya and the last dragon,2021,pg,fantasy,"don hall, carlos lópez estrada, paul briggs",7.95,74.07000000000001
313,the skeleton key,2005,pg-13,horror,iain softley,5.375,74.05000000000001
314,hop,2011,pg,comedy,tim hill,4.45,74.05000000000001
315,fast five,2011,pg-13,crime,justin lin,7.225,74.03999999999999
316,star wars episode iii   revenge of the sith,2005,pg-13,action,george lucas,7.449999999999999,74.03999999999999
317,spy kids 3 d game over,2003,pg,science fiction,robert rodriguez,4.925,74.03
318,bad moms,2016,r,comedy,"jon lucas, scott moore",6.15,74.02
319,creed ii,2018,pg-13,drama,steven caple jr.,7.25,74.02
320,the break up,2006,pg-13,comedy,peyton reed,4.9,74.02
321,the wedding singer,1998,pg-13,romance,frank coraci,6.7,74.02
322,the fifth element,1997,pg-13,science fiction,luc besson,6.875,73.99
323,knocked up,2007,r,romance,judd apatow,7.675,73.99
324,13 going on 30,2004,pg-13,fantasy,gary winick,6.3,73.98
325,my big fat greek wedding 2,2016,pg-13,romance,kirk jones,4.625,73.98
326,mission impossible   rogue nation,2015,pg-13,action,christopher mcquarrie,7.875,73.98
327,the mask,1994,pg-13,fantasy,chuck russell,6.9,73.98
328,coming to america,1988,r,romance,john landis,6.5,73.97
329,the time travelers wife,2009,pg-13,fantasy,robert schwentke,5.625,73.97
330,the little prince,2015,pg,fantasy,mark osborne,7.85,73.97
331,nanny mcphee and the big bang,2010,pg,fantasy,susanna white,6.275,73.97
332,big fish,2003,pg-13,fantasy,tim burton,7.3,73.97
333,baby driver,2017,r,action,edgar wright,8.2,73.97
334,17 again,2009,pg-13,fantasy,burr steers,5.8,73.97
335,the croods a new age,2020,pg,comedy,joel crawford,6.9,73.97
336,unstoppable,2010,pg-13,thriller,tony scott,7.25,73.96000000000001
337,always,1989,pg,romance,steven spielberg,6.175,73.96000000000001
338,once upon a time in mexico,2003,r,mystery,robert rodriguez,6.199999999999999,73.96000000000001
339,gremlins 2 the new batch,1990,pg-13,horror,"joe dante, chuck jones",6.725,73.96000000000001
340,step up 3d,2010,pg-13,romance,jon m. chu,5.55,73.96000000000001
341,bean,1997,pg-13,comedy,mel smith,5.625,73.95
342,uglydolls,2019,pg,music,kelly asbury,4.65,73.95
343,courage under fire,1996,r,war,edward zwick,7.35,73.95
344,underworld awakening,2012,r,horror,"måns mårlind, björn stein",4.75,73.95
345,exit wounds,2001,r,crime,andrzej bartkowiak,4.675,73.95
346,event horizon,1997,r,mystery,paul w.s. anderson,5.025,73.94
347,matchstick men,2003,pg-13,crime,ridley scott,7.15,73.94
348,the woman in black,2012,pg-13,thriller,james watkins,6.325,73.94
349,the relic,1997,r,mystery,peter hyams,6.6,73.92999999999999
350,thir13en ghosts,2001,r,horror,steve beck,4.175,73.92999999999999
351,click,2006,pg-13,drama,frank coraci,5.15,73.92999999999999
352,superman ii,1980,pg,science fiction,"richard lester, richard donner",7.525,73.92
353,sherlock holmes,2009,pg-13,action,guy ritchie,6.85,73.91
354,rio,2011,g,comedy,carlos saldanha,6.775,73.89
355,ghost ship,2002,r,horror,steve beck,3.95,73.89
356,goldeneye,1995,pg-13,action,martin campbell,7.15,73.89
357,hercules,2014,pg-13,action,brett ratner,5.575,73.89
358,the pink panther,2006,pg,crime,shawn levy,4.35,73.88
359,letters to juliet,2010,pg,romance,gary winick,5.7,73.88
360,abominable,2019,pg,comedy,"jill culton, todd wilderman",7.225,73.88
361,rocky iii,1982,pg,drama,sylvester stallone,6.475,73.88
362,london has fallen,2016,r,thriller,babak najafi,4.425,73.87
363,the hustle,2019,pg-13,crime,chris addison,4.125,73.87
364,sherlock gnomes,2018,pg,fantasy,john stevenson,4.35,73.87
365,dr dolittle 2,2001,pg,romance,steve carr,4.75,73.87
366,die hard with a vengeance,1995,r,thriller,john mctiernan,6.65,73.86
367,the heat,2013,r,crime,paul feig,6.425,73.85000000000001
368,miss congeniality,2000,pg-13,comedy,donald petrie,5.3,73.85000000000001
369,the 40 year old virgin,2005,r,comedy,judd apatow,7.324999999999999,73.83999999999999
370,blade ii,2002,r,thriller,guillermo del toro,6.05,73.83999999999999
371,gothika,2003,r,thriller,mathieu kassovitz,4.3,73.83999999999999
372,poltergeist ii the other side,1986,pg-13,horror,brian gibson,4.65,73.83999999999999
373,resident evil retribution,2012,r,horror,paul w.s. anderson,4.45,73.83999999999999
374,robots,2005,pg,comedy,"chris wedge, carlos saldanha",6.425000000000001,73.83
375,scary movie 3,2003,r,comedy,david zucker,5.0,73.83
376,john wick chapter 2,2017,r,crime,chad stahelski,7.775,73.83
377,district 9,2009,r,science fiction,neill blomkamp,8.1,73.82
378,kill bill vol 1,2003,r,crime,quentin tarantino,7.9,73.82
379,the spiderwick chronicles,2008,pg,fantasy,mark waters,6.85,73.82
380,star trek iv the voyage home,1986,pg,science fiction,leonard nimoy,7.424999999999999,73.82
381,behind enemy lines,2001,pg-13,war,john moore,5.3500000000000005,73.82
382,the one,2001,pg-13,science fiction,james wong,3.95,73.82
383,a walk among the tombstones,2014,r,mystery,scott frank,6.325,73.82
384,the new mutants,2020,pg-13,horror,josh boone,4.824999999999999,73.82
385,insidious chapter 3,2015,pg-13,thriller,leigh whannell,5.8,73.81
386,american reunion,2012,r,comedy,"jon hurwitz, hayden schlossberg",5.6,73.81
387,captain america the first avenger,2011,pg-13,science fiction,joe johnston,7.125,73.81
388,spiral from the book of saw,2021,r,horror,darren lynn bousman,4.75,73.81
389,shark tale,2004,pg,action,"bibo bergeron, vicky jenson, rob letterman",5.075,73.8
390,superman,1978,pg,action,richard donner,8.0,73.79
391,teenage mutant ninja turtles ii the secret of the ooze,1991,pg,science fiction,michael pressman,5.075,73.79
392,sweeney todd the demon barber of fleet street,2007,r,drama,tim burton,7.85,73.79
393,old,2021,pg-13,mystery,m. night shyamalan,5.65,73.79
394,war for the planet of the apes,2017,pg-13,war,matt reeves,8.05,73.79
395,fast  furious,2009,pg-13,action,justin lin,5.175,73.78
396,the thing,2011,r,mystery,matthijs van heijningen jr.,5.175000000000001,73.78
397,the ugly truth,2009,r,comedy,robert luketic,4.275,73.78
398,closer,2004,r,romance,mike nichols,6.8,73.78
399,bad santa 2,2016,r,mystery,mark waters,4.275,73.78
400,along came a spider,2001,r,crime,lee tamahori,5.025,73.77
